Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
85.890           -0.183238      -10.498760
85.905           -0.184478      -10.569785
85.920           -0.185677      -10.638502
85.935           -0.186835      -10.704879
85.950           -0.187952      -10.768885
85.965           -0.189028      -10.830488
85.980           -0.190060      -10.889660
85.995           -0.191050      -10.946373
86.010           -0.191997      -11.000601
86.025           -0.192899      -11.052317
86.040           -0.193758      -11.101499
86.055           -0.194571      -11.148122
86.070           -0.195340      -11.192165
86.085           -0.196063      -11.233608
86.100           -0.196741      -11.272432
86.115           -0.197373      -11.308619
86.130           -0.197958      -11.342152
86.145           -0.198497      -11.373016
86.160           -0.198988      -11.401198
86.175           -0.199433      -11.426684
86.190           -0.199831      -11.449464
86.205           -0.200181      -11.469527
86.220           -0.200484      -11.486864
86.235           -0.200738      -11.501469
86.250           -0.200946      -11.513334
86.265           -0.201105      -11.522456
86.280           -0.201216      -11.528830
86.295           -0.201279      -11.532453
86.310           -0.201295      -11.533326
86.325           -0.201262      -11.531448
86.340           -0.201181      -11.526820
86.355           -0.201052      -11.519445
86.370           -0.200876      -11.509327
86.385           -0.200651      -11.496470
86.400           -0.200379      -11.480882
86.415           -0.200060      -11.462568
86.430           -0.199693      -11.441538
86.445           -0.199278      -11.417801
86.460           -0.198817      -11.391368
86.475           -0.198309      -11.362251
86.490           -0.197754      -11.330462
86.505           -0.197153      -11.296016
86.520           -0.196505      -11.258928
86.535           -0.195812      -11.219214
86.550           -0.195074      -11.176890
86.565           -0.194290      -11.131975
86.580           -0.193461      -11.084488
86.595           -0.192587      -11.034450
86.610           -0.191670      -10.981880
86.625           -0.190709      -10.926801
86.640           -0.189704      -10.869235
86.655           -0.188656      -10.809207
86.670           -0.187566      -10.746740
86.685           -0.186434      -10.681861
86.700           -0.185260      -10.614594
86.715           -0.184044      -10.544968
86.730           -0.182789      -10.473010
86.745           -0.181492      -10.398748
86.760           -0.180157      -10.322211
86.775           -0.178782      -10.243430
86.790           -0.177368      -10.162435
86.805           -0.175916      -10.079257
86.820           -0.174427       -9.993928
86.835           -0.172901       -9.906481
86.850           -0.171338       -9.816949
86.865           -0.169740       -9.725364
86.880           -0.168106       -9.631763
86.895           -0.166438       -9.536178
86.910           -0.164735       -9.438646
86.925           -0.163000       -9.339202
86.940           -0.161231       -9.237883
86.955           -0.159431       -9.134724
86.970           -0.157599       -9.029763
86.985           -0.155736       -8.923038
87.000           -0.153844       -8.814585
87.015           -0.151921       -8.704444
87.030           -0.149970       -8.592652
87.045           -0.147991       -8.479248
87.060           -0.145984       -8.364271
87.075           -0.143951       -8.247761
87.090           -0.141891       -8.129756
87.105           -0.139806       -8.010296
87.120           -0.137696       -7.889422
87.135           -0.135563       -7.767172
87.150           -0.133406       -7.643588
87.165           -0.131226       -7.518708
87.180           -0.129025       -7.392574
87.195           -0.126802       -7.265226
87.210           -0.124559       -7.136705
87.225           -0.122296       -7.007049
87.240           -0.120014       -6.876301
87.255           -0.117714       -6.744500
87.270           -0.115396       -6.611686
87.285           -0.113061       -6.477901
87.300           -0.110709       -6.343183
87.315           -0.108343       -6.207573
87.330           -0.105961       -6.071111
87.345           -0.103565       -5.933837
87.360           -0.101156       -5.795791
87.375           -0.098733       -5.657011
87.390           -0.096299       -5.517537
87.405           -0.093853       -5.377409
87.420           -0.091397       -5.236664
87.435           -0.088930       -5.095342
87.450           -0.086455       -4.953480
87.465           -0.083970       -4.811118
87.480           -0.081477       -4.668292
87.495           -0.078977       -4.525039
87.510           -0.076470       -4.381398
87.525           -0.073957       -4.237404
87.540           -0.071438       -4.093095
87.555           -0.068914       -3.948505
87.570           -0.066387       -3.803671
87.585           -0.063855       -3.658629
87.600           -0.061321       -3.513412
87.615           -0.058784       -3.368055
87.630           -0.056245       -3.222593
87.645           -0.053705       -3.077059
87.660           -0.051164       -2.931486
87.675           -0.048623       -2.785907
87.690           -0.046083       -2.640354
87.705           -0.043544       -2.494859
87.720           -0.041006       -2.349453
87.735           -0.038470       -2.204168
87.750           -0.035937       -2.059033
87.765           -0.033407       -1.914079
87.780           -0.030881       -1.769335
87.795           -0.028359       -1.624829
87.810           -0.025841       -1.480591
87.825           -0.023329       -1.336648
87.840           -0.020822       -1.193028
87.855           -0.018322       -1.049758
87.870           -0.015828       -0.906863
87.885           -0.013341       -0.764371
87.900           -0.010861       -0.622306
87.915           -0.008390       -0.480694
87.930           -0.005926       -0.339558
87.945           -0.003472       -0.198924
87.960           -0.001026       -0.058813
87.975            0.001409        0.080751
87.990            0.003835        0.219745
88.005            0.006251        0.358147
88.020            0.008656        0.495937
88.035            0.011050        0.633093
88.050            0.013432        0.769595
88.065            0.015803        0.905423
88.080            0.018161        1.040556
88.095            0.020507        1.174978
88.110            0.022841        1.308667
88.125            0.025161        1.441608
88.140            0.027468        1.573781
88.155            0.029761        1.705170
88.170            0.032040        1.835758
88.185            0.034305        1.965528
88.200            0.036555        2.094465
88.215            0.038791        2.222553
88.230            0.041011        2.349777
88.245            0.043216        2.476122
88.260            0.045406        2.601575
88.275            0.047580        2.726120
88.290            0.049737        2.849745
88.305            0.051879        2.972436
88.320            0.054004        3.094180
88.335            0.056112        3.214965
88.350            0.058203        3.334779
88.365            0.060277        3.453610
88.380            0.062333        3.571445
88.395            0.064373        3.688275
88.410            0.066394        3.804087
88.425            0.068397        3.918871
88.440            0.070382        4.032617
88.455            0.072349        4.145315
88.470            0.074298        4.256954
88.485            0.076228        4.367525
88.500            0.078139        4.477018
88.515            0.080031        4.585424
88.530            0.081904        4.692734
88.545            0.083757        4.798939
88.560            0.085591        4.904029
88.575            0.087406        5.007998
88.590            0.089201        5.110835
88.605            0.090976        5.212534
88.620            0.092731        5.313085
88.635            0.094466        5.412481
88.650            0.096180        5.510714
88.665            0.097874        5.607775
88.680            0.099548        5.703658
88.695            0.101200        5.798355
88.710            0.102832        5.891857
88.725            0.104443        5.984158
88.740            0.106033        6.075251
88.755            0.107602        6.165127
88.770            0.109149        6.253780
88.785            0.110675        6.341203
88.800            0.112179        6.427387
88.815            0.113662        6.512327
88.830            0.115122        6.596014
88.845            0.116561        6.678442
88.860            0.117977        6.759604
88.875            0.119372        6.839492
88.890            0.120744        6.918099
88.905            0.122093        6.995419
88.920            0.123420        7.071444
88.935            0.124724        7.146168
88.950            0.126005        7.219582
88.965            0.127264        7.291681
88.980            0.128499        7.362457
88.995            0.129711        7.431902
89.010            0.130900        7.500011
89.025            0.132065        7.566775
89.040            0.133207        7.632188
89.055            0.134325        7.696243
89.070            0.135419        7.758933
89.085            0.136489        7.820250
89.100            0.137535        7.880188
89.115            0.138557        7.938739
89.130            0.139555        7.995897
89.145            0.140528        8.051654
89.160            0.141476        8.106005
89.175            0.142400        8.158940
89.190            0.143299        8.210455
89.205            0.144174        8.260541
89.220            0.145023        8.309193
89.235            0.145847        8.356403
89.250            0.146645        8.402164
89.265            0.147419        8.446471
89.280            0.148167        8.489315
89.295            0.148889        8.530692
89.310            0.149585        8.570594
89.325            0.150256        8.609014
89.340            0.150900        8.645948
89.355            0.151519        8.681388
89.370            0.152111        8.715328
89.385            0.152677        8.747763
89.400            0.153217        8.778686
89.415            0.153730        8.808092
89.430            0.154217        8.835976
89.445            0.154677        8.862331
89.460            0.155110        8.887153
89.475            0.155516        8.910436
89.490            0.155896        8.932175
89.505            0.156248        8.952366
89.520            0.156574        8.971004
89.535            0.156872        8.988085
89.550            0.157143        9.003603
89.565            0.157386        9.017556
89.580            0.157602        9.029939
89.595            0.157791        9.040749
89.610            0.157952        9.049982
89.625            0.158086        9.057635
89.640            0.158191        9.063705
89.655            0.158270        9.068190
89.670            0.158320        9.071087
89.685            0.158343        9.072394
89.700            0.158338        9.072109
89.715            0.158305        9.070231
89.730            0.158245        9.066758
89.745            0.158156        9.061689
89.760            0.158040        9.055024
89.775            0.157896        9.046762
89.790            0.157724        9.036903
89.805            0.157524        9.025448
89.820            0.157296        9.012396
89.835            0.157040        8.997750
89.850            0.156757        8.981510
89.865            0.156446        8.963678
89.880            0.156107        8.944256
89.895            0.155740        8.923246
89.910            0.155346        8.900651
89.925            0.154924        8.876475
89.940            0.154474        8.850720
89.955            0.153997        8.823391
89.970            0.153493        8.794492
89.985            0.152961        8.764028
90.000            0.152402        8.732004
90.015            0.151816        8.698425
90.030            0.151203        8.663298
90.045            0.150563        8.626628
90.060            0.149896        8.588422
90.075            0.149203        8.548688
90.090            0.148483        8.507434
90.105            0.147736        8.464667
90.120            0.146964        8.420395
90.135            0.146165        8.374628
90.150            0.145340        8.327374
90.165            0.144490        8.278645
90.180            0.143614        8.228448
90.195            0.142712        8.176796
90.210            0.141785        8.123699
90.225            0.140834        8.069168
90.240            0.139857        8.013215
90.255            0.138856        7.955852
90.270            0.137830        7.897092
90.285            0.136781        7.836948
90.300            0.135707        7.775432
90.315            0.134610        7.712558
90.330            0.133489        7.648341
90.345            0.132345        7.582795
90.360            0.131178        7.515934
90.375            0.129988        7.447773
90.390            0.128776        7.378328
90.405            0.127542        7.307614
90.420            0.126286        7.235647
90.435            0.125008        7.162444
90.450            0.123709        7.088021
90.465            0.122389        7.012394
90.480            0.121049        6.935581
90.495            0.119688        6.857599
90.510            0.118307        6.778465
90.525            0.116906        6.698198
90.540            0.115485        6.616814
90.555            0.114046        6.534333
90.570            0.112587        6.450771
90.585            0.111110        6.366149
90.600            0.109615        6.280483
90.615            0.108102        6.193794
90.630            0.106572        6.106100
90.645            0.105024        6.017419
90.660            0.103459        5.927771
90.675            0.101878        5.837175
90.690            0.100281        5.745651
90.705            0.098667        5.653216
90.720            0.097038        5.559892
90.735            0.095394        5.465697
90.750            0.093736        5.370651
90.765            0.092062        5.274773
90.780            0.090375        5.178083
90.795            0.088673        5.080600
90.810            0.086958        4.982344
90.825            0.085230        4.883334
90.840            0.083489        4.783591
90.855            0.081736        4.683133
90.870            0.079971        4.581981
90.885            0.078193        4.480153
90.900            0.076405        4.377670
90.915            0.074605        4.274552
90.930            0.072794        4.170817
90.945            0.070974        4.066485
90.960            0.069143        3.961577
90.975            0.067302        3.856111
90.990            0.065452        3.750107
91.005            0.063593        3.643586
91.020            0.061725        3.536567
91.035            0.059849        3.429069
91.050            0.057964        3.321113
91.065            0.056072        3.212717
91.080            0.054173        3.103904
91.095            0.052267        2.994691
91.110            0.050354        2.885100
91.125            0.048436        2.775150
91.140            0.046511        2.664863
91.155            0.044580        2.554257
91.170            0.042645        2.443355
91.185            0.040704        2.332176
91.200            0.038759        2.220742
91.215            0.036810        2.109073
91.230            0.034858        1.997191
91.245            0.032902        1.885117
91.260            0.030942        1.772873
91.275            0.028981        1.660481
91.290            0.027017        1.547963
91.305            0.025051        1.435340
91.320            0.023084        1.322637
91.335            0.021116        1.209875
91.350            0.019148        1.097078
91.365            0.017179        0.984270
91.380            0.015210        0.871474
91.395            0.013242        0.758714
91.410            0.011275        0.646015
91.425            0.009310        0.533402
91.440            0.007346        0.420899
91.455            0.005385        0.308533
91.470            0.003427        0.196329
91.485            0.001472        0.084314
91.500           -0.000480       -0.027486
91.515           -0.002427       -0.139044
91.530           -0.004369       -0.250333
91.545           -0.006306       -0.361324
91.560           -0.008238       -0.471990
91.575           -0.010163       -0.582301
91.590           -0.012082       -0.692230
91.605           -0.013993       -0.801746
91.620           -0.015897       -0.910821
91.635           -0.017792       -1.019423
91.650           -0.019679       -1.127523
91.665           -0.021556       -1.235089
91.680           -0.023424       -1.342091
91.695           -0.025281       -1.448497
91.710           -0.027127       -1.554276
91.725           -0.028962       -1.659394
91.740           -0.030784       -1.763821
91.755           -0.032594       -1.867522
91.770           -0.034391       -1.970466
91.785           -0.036174       -2.072618
91.800           -0.037943       -2.173946
91.815           -0.039696       -2.274415
91.830           -0.041434       -2.373992
91.845           -0.043156       -2.472643
91.860           -0.044861       -2.570334
91.875           -0.046548       -2.667029
91.890           -0.048218       -2.762696
91.905           -0.049869       -2.857299
91.920           -0.051501       -2.950803
91.935           -0.053113       -3.043175
91.950           -0.054705       -3.134379
91.965           -0.056276       -3.224382
91.980           -0.057825       -3.313147
91.995           -0.059352       -3.400642
92.010           -0.060857       -3.486832
92.025           -0.062338       -3.571682
92.040           -0.063795       -3.655159
92.055           -0.065227       -3.737230
92.070           -0.066634       -3.817859
92.085           -0.068016       -3.897016
92.100           -0.069371       -3.974665
92.115           -0.070699       -4.050776
92.130           -0.072000       -4.125315
92.145           -0.073273       -4.198252
92.160           -0.074518       -4.269555
92.175           -0.075733       -4.339192
92.190           -0.076919       -4.407135
92.205           -0.078075       -4.473353
92.220           -0.079200       -4.537816
92.235           -0.080294       -4.600497
92.250           -0.081356       -4.661368
92.265           -0.082387       -4.720402
92.280           -0.083384       -4.777571
92.295           -0.084349       -4.832851
92.310           -0.085281       -4.886216
92.325           -0.086178       -4.937643
92.340           -0.087041       -4.987108
92.355           -0.087870       -5.034589
92.370           -0.088664       -5.080064
92.385           -0.089422       -5.123513
92.400           -0.090145       -5.164916
92.415           -0.090831       -5.204255
92.430           -0.091482       -5.241512
92.445           -0.092095       -5.276670
92.460           -0.092672       -5.309715
92.475           -0.093212       -5.340631
92.490           -0.093714       -5.369406
92.505           -0.094178       -5.396026
92.520           -0.094605       -5.420482
92.535           -0.094994       -5.442763
92.550           -0.095345       -5.462860
92.565           -0.095657       -5.480767
92.580           -0.095932       -5.496475
92.595           -0.096167       -5.509982
92.610           -0.096365       -5.521281
92.625           -0.096523       -5.530372
92.640           -0.096643       -5.537251
92.655           -0.096725       -5.541920
92.670           -0.096768       -5.544379
92.685           -0.096772       -5.544629
92.700           -0.096738       -5.542675
92.715           -0.096665       -5.538522
92.730           -0.096555       -5.532174
92.745           -0.096406       -5.523640
92.760           -0.096219       -5.512926
92.775           -0.095994       -5.500044
92.790           -0.095731       -5.485003
92.805           -0.095431       -5.467816
92.820           -0.095094       -5.448494
92.835           -0.094720       -5.427053
92.850           -0.094309       -5.403508
92.865           -0.093862       -5.377874
92.880           -0.093378       -5.350169
92.895           -0.092859       -5.320412
92.910           -0.092304       -5.288622
92.925           -0.091714       -5.254819
92.940           -0.091089       -5.219025
92.955           -0.090430       -5.181261
92.970           -0.089737       -5.141552
92.985           -0.089010       -5.099921
93.000           -0.088251       -5.056393
93.015           -0.087458       -5.010994
93.030           -0.086634       -4.963750
93.045           -0.085777       -4.914688
93.060           -0.084890       -4.863836
93.075           -0.083972       -4.811224
93.090           -0.083023       -4.756879
93.105           -0.082045       -4.700831
93.120           -0.081038       -4.643112
93.135           -0.080002       -4.583751
93.150           -0.078937       -4.522779
93.165           -0.077846       -4.460230
93.180           -0.076727       -4.396134
93.195           -0.075582       -4.330524
93.210           -0.074411       -4.263432
93.225           -0.073215       -4.194893
93.240           -0.071994       -4.124938
93.255           -0.070749       -4.053602
93.270           -0.069480       -3.980919
93.285           -0.068189       -3.906921
93.300           -0.066875       -3.831644
93.315           -0.065539       -3.755121
93.330           -0.064182       -3.677386
93.345           -0.062805       -3.598473
93.360           -0.061408       -3.518417
93.375           -0.059991       -3.437252
93.390           -0.058556       -3.355012
93.405           -0.057102       -3.271731
93.420           -0.055631       -3.187443
93.435           -0.054143       -3.102183
93.450           -0.052639       -3.015983
93.465           -0.051119       -2.928878
93.480           -0.049583       -2.840901
93.495           -0.048033       -2.752085
93.510           -0.046469       -2.662465
93.525           -0.044891       -2.572073
93.540           -0.043301       -2.480942
93.555           -0.041698       -2.389106
93.570           -0.040083       -2.296596
93.585           -0.038457       -2.203445
93.600           -0.036821       -2.109687
93.615           -0.035175       -2.015352
93.630           -0.033519       -1.920473
93.645           -0.031854       -1.825082
93.660           -0.030180       -1.729211
93.675           -0.028499       -1.632891
93.690           -0.026811       -1.536154
93.705           -0.025116       -1.439031
93.720           -0.023415       -1.341555
93.735           -0.021708       -1.243755
93.750           -0.019996       -1.145663
93.765           -0.018279       -1.047310
93.780           -0.016558       -0.948728
93.795           -0.014834       -0.849946
93.810           -0.013107       -0.750997
93.825           -0.011378       -0.651912
93.840           -0.009647       -0.552720
93.855           -0.007914       -0.453454
93.870           -0.006181       -0.354143
93.885           -0.004447       -0.254820
93.900           -0.002714       -0.155516
93.915           -0.000982       -0.056261
93.930            0.000749        0.042913
93.945            0.002478        0.141974
93.960            0.004204        0.240892
93.975            0.005928        0.339635
93.990            0.007648        0.438171
94.005            0.009363        0.536468
94.020            0.011074        0.634494
94.035            0.012780        0.732218
94.050            0.014479        0.829607
94.065            0.016173        0.926628
94.080            0.017859        1.023250
94.095            0.019538        1.119440
94.110            0.021209        1.215166
94.125            0.022871        1.310393
94.140            0.024523        1.405091
94.155            0.026166        1.499224
94.170            0.027799        1.592762
94.185            0.029420        1.685669
94.200            0.031030        1.777914
94.215            0.032628        1.869463
94.230            0.034213        1.960282
94.245            0.035785        2.050338
94.260            0.037343        2.139598
94.275            0.038886        2.228028
94.290            0.040415        2.315596
94.305            0.041927        2.402267
94.320            0.043424        2.488009
94.335            0.044904        2.572789
94.350            0.046366        2.656573
94.365            0.047810        2.739329
94.380            0.049236        2.821024
94.395            0.050643        2.901626
94.410            0.052030        2.981102
94.425            0.053397        3.059420
94.440            0.054743        3.136549
94.455            0.056068        3.212457
94.470            0.057371        3.287113
94.485            0.058652        3.360487
94.500            0.059909        3.432547
94.515            0.061143        3.503264
94.530            0.062354        3.572608
94.545            0.063540        3.640551
94.560            0.064700        3.707063
94.575            0.065836        3.772117
94.590            0.066945        3.835684
94.605            0.068028        3.897738
94.620            0.069085        3.958253
94.635            0.070113        4.017201
94.650            0.071114        4.074559
94.665            0.072087        4.130301
94.680            0.073032        4.184403
94.695            0.073947        4.236843
94.710            0.074833        4.287597
94.725            0.075689        4.336643
94.740            0.076515        4.383961
94.755            0.077310        4.429530
94.770            0.078074        4.473330
94.785            0.078808        4.515342
94.800            0.079509        4.555548
94.815            0.080179        4.593932
94.830            0.080817        4.630476
94.845            0.081422        4.665164
94.860            0.081995        4.697982
94.875            0.082535        4.728916
94.890            0.083042        4.757953
94.905            0.083515        4.785080
94.920            0.083955        4.810286
94.935            0.084362        4.833561
94.950            0.084734        4.854894
94.965            0.085072        4.874277
94.980            0.085376        4.891701
94.995            0.085646        4.907161
95.010            0.085882        4.920650
95.025            0.086082        4.932162
95.040            0.086249        4.941694
95.055            0.086381        4.949242
95.070            0.086478        4.954804
95.085            0.086540        4.958377
95.100            0.086568        4.959962
95.115            0.086561        4.959559
95.130            0.086519        4.957170
95.145            0.086443        4.952795
95.160            0.086332        4.946439
95.175            0.086186        4.938106
95.190            0.086006        4.927801
95.205            0.085792        4.915529
95.220            0.085544        4.901298
95.235            0.085261        4.885115
95.250            0.084945        4.866990
95.265            0.084595        4.846932
95.280            0.084211        4.824952
95.295            0.083794        4.801062
95.310            0.083344        4.775273
95.325            0.082861        4.747601
95.340            0.082346        4.718059
95.355            0.081798        4.686663
95.370            0.081218        4.653429
95.385            0.080606        4.618375
95.400            0.079963        4.581519
95.415            0.079288        4.542880
95.430            0.078583        4.502478
95.445            0.077848        4.460335
95.460            0.077082        4.416473
95.475            0.076287        4.370914
95.490            0.075462        4.323682
95.505            0.074609        4.274801
95.520            0.073728        4.224298
95.535            0.072819        4.172199
95.550            0.071882        4.118531
95.565            0.070918        4.063322
95.580            0.069928        4.006600
95.595            0.068913        3.948396
95.610            0.067871        3.888740
95.625            0.066805        3.827663
95.640            0.065715        3.765196
95.655            0.064601        3.701374
95.670            0.063464        3.636228
95.685            0.062305        3.569793
95.700            0.061123        3.502103
95.715            0.059921        3.433193
95.730            0.058697        3.363100
95.745            0.057454        3.291858
95.760            0.056191        3.219506
95.775            0.054909        3.146080
95.790            0.053610        3.071618
95.805            0.052293        2.996158
95.820            0.050959        2.919738
95.835            0.049609        2.842397
95.850            0.048244        2.764174
95.865            0.046864        2.685109
95.880            0.045470        2.605240
95.895            0.044063        2.524607
95.910            0.042643        2.443251
95.925            0.041211        2.361210
95.940            0.039768        2.278525
95.955            0.038314        2.195236
95.970            0.036851        2.111383
95.985            0.035378        2.027005
96.000            0.033897        1.942141
96.015            0.032408        1.856833
96.030            0.030912        1.771118
96.045            0.029409        1.685036
96.060            0.027901        1.598625
96.075            0.026388        1.511925
96.090            0.024870        1.424972
96.105            0.023349        1.337806
96.120            0.021825        1.250463
96.135            0.020298        1.162980
96.150            0.018769        1.075393
96.165            0.017239        0.987738
96.180            0.015709        0.900051
96.195            0.014178        0.812366
96.210            0.012649        0.724717
96.225            0.011120        0.637138
96.240            0.009593        0.549661
96.255            0.008069        0.462318
96.270            0.006547        0.375140
96.285            0.005029        0.288158
96.300            0.003515        0.201403
96.315            0.002005        0.114902
96.330            0.000501        0.028684
96.345           -0.000999       -0.057224
96.360           -0.002492       -0.142795
96.375           -0.003979       -0.228004
96.390           -0.005460       -0.312825
96.405           -0.006933       -0.397235
96.420           -0.008399       -0.481211
96.435           -0.009856       -0.564731
96.450           -0.011306       -0.647772
96.465           -0.012746       -0.730316
96.480           -0.014178       -0.812342
96.495           -0.015600       -0.893832
96.510           -0.017013       -0.974768
96.525           -0.018416       -1.055133
96.540           -0.019808       -1.134912
96.555           -0.021190       -1.214089
96.570           -0.022561       -1.292651
96.585           -0.023921       -1.370584
96.600           -0.025270       -1.447876
96.615           -0.026608       -1.524515
96.630           -0.027934       -1.600492
96.645           -0.029248       -1.675795
96.660           -0.030551       -1.750416
96.675           -0.031841       -1.824347
96.690           -0.033119       -1.897581
96.705           -0.034385       -1.970112
96.720           -0.035638       -2.041933
96.735           -0.036880       -2.113040
96.750           -0.038108       -2.183429
96.765           -0.039324       -2.253095
96.780           -0.040527       -2.322038
96.795           -0.041718       -2.390254
96.810           -0.042896       -2.457743
96.825           -0.044061       -2.524503
96.840           -0.045213       -2.590535
96.855           -0.046353       -2.655840
96.870           -0.047480       -2.720419
96.885           -0.048595       -2.784273
96.900           -0.049697       -2.847406
96.915           -0.050786       -2.909821
96.930           -0.051863       -2.971520
96.945           -0.052927       -3.032508
96.960           -0.053979       -3.092790
96.975           -0.055019       -3.152370
96.990           -0.056047       -3.211254
97.005           -0.057063       -3.269447
97.020           -0.058066       -3.326957
97.035           -0.059058       -3.383789
97.050           -0.060038       -3.439951
97.065           -0.061007       -3.495449
97.080           -0.061964       -3.550291
97.095           -0.062910       -3.604484
97.110           -0.063845       -3.658038
97.125           -0.064768       -3.710958
97.140           -0.065681       -3.763255
97.155           -0.066583       -3.814936
97.170           -0.067475       -3.866009
97.185           -0.068356       -3.916484
97.200           -0.069226       -3.966368
97.215           -0.070087       -4.015671
97.230           -0.070937       -4.064401
97.245           -0.071778       -4.112565
97.260           -0.072609       -4.160174
97.275           -0.073430       -4.207234
97.290           -0.074242       -4.253755
97.305           -0.075045       -4.299743
97.320           -0.075838       -4.345207
97.335           -0.076623       -4.390155
97.350           -0.077398       -4.434593
97.365           -0.078165       -4.478529
97.380           -0.078923       -4.521970
97.395           -0.079673       -4.564921
97.410           -0.080414       -4.607388
97.425           -0.081147       -4.649378
97.440           -0.081872       -4.690895
97.455           -0.082588       -4.731945
97.470           -0.083296       -4.772531
97.485           -0.083997       -4.812657
97.500           -0.084689       -4.852328
97.515           -0.085374       -4.891545
97.530           -0.086050       -4.930312
97.545           -0.086719       -4.968629
97.560           -0.087380       -5.006499
97.575           -0.088033       -5.043922
97.590           -0.088678       -5.080898
97.605           -0.089316       -5.117427
97.620           -0.089946       -5.153509
97.635           -0.090568       -5.189141
97.650           -0.091182       -5.224322
97.665           -0.091788       -5.259050
97.680           -0.092386       -5.293320
97.695           -0.092976       -5.327131
97.710           -0.093558       -5.360476
97.725           -0.094132       -5.393352
97.740           -0.094697       -5.425754
97.755           -0.095254       -5.457676
97.770           -0.095803       -5.489111
97.785           -0.096343       -5.520052
97.800           -0.096874       -5.550494
97.815           -0.097397       -5.580427
97.830           -0.097910       -5.609845
97.845           -0.098415       -5.638739
97.860           -0.098910       -5.667099
97.875           -0.099395       -5.694918
97.890           -0.099871       -5.722185
97.905           -0.100337       -5.748891
97.920           -0.100793       -5.775025
97.935           -0.101239       -5.800579
97.950           -0.101675       -5.825541
97.965           -0.102100       -5.849900
97.980           -0.102514       -5.873647
97.995           -0.102918       -5.896770
98.010           -0.103311       -5.919258
98.025           -0.103692       -5.941100
98.040           -0.104062       -5.962286
98.055           -0.104420       -5.982804
98.070           -0.104766       -6.002644
98.085           -0.105100       -6.021794
98.100           -0.105422       -6.040244
98.115           -0.105732       -6.057983
98.130           -0.106029       -6.075000
98.145           -0.106313       -6.091285
98.160           -0.106584       -6.106828
98.175           -0.106842       -6.121619
98.190           -0.107087       -6.135648
98.205           -0.107319       -6.148905
98.220           -0.107536       -6.161381
98.235           -0.107740       -6.173068
98.250           -0.107930       -6.183955
98.265           -0.108106       -6.194036
98.280           -0.108268       -6.203302
98.295           -0.108415       -6.211745
98.310           -0.108548       -6.219358
98.325           -0.108667       -6.226133
98.340           -0.108770       -6.232065
98.355           -0.108859       -6.237146
98.370           -0.108932       -6.241370
98.385           -0.108991       -6.244732
98.400           -0.109035       -6.247227
98.415           -0.109063       -6.248850
98.430           -0.109076       -6.249595
98.445           -0.109074       -6.249459
98.460           -0.109056       -6.248437
98.475           -0.109022       -6.246527
98.490           -0.108974       -6.243724
98.505           -0.108909       -6.240026
98.520           -0.108829       -6.235430
98.535           -0.108733       -6.229933
98.550           -0.108621       -6.223534
98.565           -0.108494       -6.216230
98.580           -0.108350       -6.208020
98.595           -0.108191       -6.198903
98.610           -0.108016       -6.188877
98.625           -0.107825       -6.177942
98.640           -0.107619       -6.166096
98.655           -0.107396       -6.153340
98.670           -0.107157       -6.139672
98.685           -0.106903       -6.125094
98.700           -0.106633       -6.109604
98.715           -0.106346       -6.093203
98.730           -0.106044       -6.075892
98.745           -0.105726       -6.057671
98.760           -0.105392       -6.038540
98.775           -0.105043       -6.018500
98.790           -0.104677       -5.997553
98.805           -0.104296       -5.975698
98.820           -0.103898       -5.952938
98.835           -0.103485       -5.929274
98.850           -0.103057       -5.904707
98.865           -0.102612       -5.879239
98.880           -0.102152       -5.852871
98.895           -0.101676       -5.825605
98.910           -0.101184       -5.797443
98.925           -0.100677       -5.768388
98.940           -0.100155       -5.738441
98.955           -0.099616       -5.707605
98.970           -0.099063       -5.675882
98.985           -0.098494       -5.643276
99.000           -0.097909       -5.609789
99.015           -0.097310       -5.575425
99.030           -0.096695       -5.540187
99.045           -0.096064       -5.504078
99.060           -0.095419       -5.467103
99.075           -0.094759       -5.429266
99.090           -0.094083       -5.390571
99.105           -0.093393       -5.351022
99.120           -0.092688       -5.310626
99.135           -0.091968       -5.269386
99.150           -0.091234       -5.227310
99.165           -0.090485       -5.184402
99.180           -0.089722       -5.140670
99.195           -0.088944       -5.096120
99.210           -0.088152       -5.050758
99.225           -0.087347       -5.004594
99.240           -0.086527       -4.957634
99.255           -0.085694       -4.909886
99.270           -0.084847       -4.861361
99.285           -0.083986       -4.812066
99.300           -0.083113       -4.762011
99.315           -0.082226       -4.711207
99.330           -0.081326       -4.659664
99.345           -0.080414       -4.607393
99.360           -0.079489       -4.554404
99.375           -0.078552       -4.500711
99.390           -0.077603       -4.446325
99.405           -0.076642       -4.391259
99.420           -0.075669       -4.335527
99.435           -0.074685       -4.279141
99.450           -0.073690       -4.222115
99.465           -0.072684       -4.164465
99.480           -0.071667       -4.106204
99.495           -0.070640       -4.047348
99.510           -0.069602       -3.987913
99.525           -0.068555       -3.927915
99.540           -0.067498       -3.867369
99.555           -0.066432       -3.806293
99.570           -0.065357       -3.744703
99.585           -0.064274       -3.682616
99.600           -0.063182       -3.620050
99.615           -0.062082       -3.557023
99.630           -0.060974       -3.493553
99.645           -0.059859       -3.429657
99.660           -0.058737       -3.365354
99.675           -0.057607       -3.300663
99.690           -0.056472       -3.235602
99.705           -0.055330       -3.170190
