Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
289.17              0.0283          1.6228
289.20              0.0284          1.6248
289.23              0.0284          1.6267
289.26              0.0284          1.6284
289.29              0.0284          1.6300
289.32              0.0285          1.6314
289.35              0.0285          1.6326
289.38              0.0285          1.6337
289.41              0.0285          1.6347
289.44              0.0285          1.6355
289.47              0.0286          1.6361
289.50              0.0286          1.6366
289.53              0.0286          1.6369
289.56              0.0286          1.6371
289.59              0.0286          1.6371
289.62              0.0286          1.6369
289.65              0.0286          1.6366
289.68              0.0286          1.6362
289.71              0.0285          1.6355
289.74              0.0285          1.6348
289.77              0.0285          1.6339
289.80              0.0285          1.6328
289.83              0.0285          1.6315
289.86              0.0285          1.6302
289.89              0.0284          1.6286
289.92              0.0284          1.6269
289.95              0.0284          1.6251
289.98              0.0283          1.6231
290.01              0.0283          1.6209
290.04              0.0283          1.6186
290.07              0.0282          1.6162
290.10              0.0282          1.6135
290.13              0.0281          1.6108
290.16              0.0281          1.6079
290.19              0.0280          1.6048
290.22              0.0280          1.6016
290.25              0.0279          1.5982
290.28              0.0278          1.5947
290.31              0.0278          1.5910
290.34              0.0277          1.5872
290.37              0.0276          1.5832
290.40              0.0276          1.5791
290.43              0.0275          1.5749
290.46              0.0274          1.5705
290.49              0.0273          1.5659
290.52              0.0272          1.5612
290.55              0.0272          1.5563
290.58              0.0271          1.5513
290.61              0.0270          1.5462
290.64              0.0269          1.5409
290.67              0.0268          1.5355
290.70              0.0267          1.5299
290.73              0.0266          1.5242
290.76              0.0265          1.5183
290.79              0.0264          1.5123
290.82              0.0263          1.5062
290.85              0.0262          1.4999
290.88              0.0261          1.4935
290.91              0.0260          1.4869
290.94              0.0258          1.4802
290.97              0.0257          1.4734
291.00              0.0256          1.4664
291.03              0.0255          1.4593
291.06              0.0253          1.4520
291.09              0.0252          1.4446
291.12              0.0251          1.4371
291.15              0.0249          1.4295
291.18              0.0248          1.4217
291.21              0.0247          1.4138
291.24              0.0245          1.4057
291.27              0.0244          1.3975
291.30              0.0242          1.3892
291.33              0.0241          1.3808
291.36              0.0239          1.3722
291.39              0.0238          1.3635
291.42              0.0236          1.3547
291.45              0.0235          1.3458
291.48              0.0233          1.3367
291.51              0.0232          1.3275
291.54              0.0230          1.3182
291.57              0.0228          1.3088
291.60              0.0227          1.2992
291.63              0.0225          1.2895
291.66              0.0223          1.2797
291.69              0.0222          1.2698
291.72              0.0220          1.2598
291.75              0.0218          1.2496
291.78              0.0216          1.2394
291.81              0.0215          1.2290
291.84              0.0213          1.2185
291.87              0.0211          1.2079
291.90              0.0209          1.1972
291.93              0.0207          1.1864
291.96              0.0205          1.1755
291.99              0.0203          1.1644
292.02              0.0201          1.1533
292.05              0.0199          1.1421
292.08              0.0197          1.1307
292.11              0.0195          1.1192
292.14              0.0193          1.1077
292.17              0.0191          1.0960
292.20              0.0189          1.0843
292.23              0.0187          1.0724
292.26              0.0185          1.0605
292.29              0.0183          1.0484
292.32              0.0181          1.0363
292.35              0.0179          1.0241
292.38              0.0177          1.0117
292.41              0.0174          0.9993
292.44              0.0172          0.9868
292.47              0.0170          0.9742
292.50              0.0168          0.9615
292.53              0.0166          0.9487
292.56              0.0163          0.9359
292.59              0.0161          0.9229
292.62              0.0159          0.9099
292.65              0.0157          0.8968
292.68              0.0154          0.8836
292.71              0.0152          0.8703
292.74              0.0150          0.8570
292.77              0.0147          0.8436
292.80              0.0145          0.8301
292.83              0.0143          0.8165
292.86              0.0140          0.8029
292.89              0.0138          0.7892
292.92              0.0135          0.7754
292.95              0.0133          0.7615
292.98              0.0130          0.7476
293.01              0.0128          0.7336
293.04              0.0126          0.7196
293.07              0.0123          0.7055
293.10              0.0121          0.6913
293.13              0.0118          0.6771
293.16              0.0116          0.6628
293.19              0.0113          0.6484
293.22              0.0111          0.6340
293.25              0.0108          0.6195
293.28              0.0106          0.6050
293.31              0.0103          0.5905
293.34              0.0101          0.5758
293.37              0.0098          0.5612
293.40              0.0095          0.5465
293.43              0.0093          0.5317
293.46              0.0090          0.5169
293.49              0.0088          0.5020
293.52              0.0085          0.4871
293.55              0.0082          0.4722
293.58              0.0080          0.4572
293.61              0.0077          0.4422
293.64              0.0075          0.4272
293.67              0.0072          0.4121
293.70              0.0069          0.3970
293.73              0.0067          0.3818
293.76              0.0064          0.3666
293.79              0.0061          0.3514
293.82              0.0059          0.3362
293.85              0.0056          0.3209
293.88              0.0053          0.3057
293.91              0.0051          0.2903
293.94              0.0048          0.2750
293.97              0.0045          0.2597
294.00              0.0043          0.2443
294.03              0.0040          0.2289
294.06              0.0037          0.2135
294.09              0.0035          0.1981
294.12              0.0032          0.1826
294.15              0.0029          0.1672
294.18              0.0026          0.1517
294.21              0.0024          0.1363
294.24              0.0021          0.1208
294.27              0.0018          0.1053
294.30              0.0016          0.0898
294.33              0.0013          0.0743
294.36              0.0010          0.0589
294.39              0.0008          0.0434
294.42              0.0005          0.0279
294.45              0.0002          0.0124
294.48             -0.0001         -0.0031
294.51             -0.0003         -0.0186
294.54             -0.0006         -0.0340
294.57             -0.0009         -0.0495
294.60             -0.0011         -0.0649
294.63             -0.0014         -0.0804
294.66             -0.0017         -0.0958
294.69             -0.0019         -0.1112
294.72             -0.0022         -0.1266
294.75             -0.0025         -0.1420
294.78             -0.0027         -0.1573
294.81             -0.0030         -0.1726
294.84             -0.0033         -0.1880
294.87             -0.0035         -0.2033
294.90             -0.0038         -0.2185
294.93             -0.0041         -0.2338
294.96             -0.0043         -0.2490
294.99             -0.0046         -0.2642
295.02             -0.0049         -0.2793
295.05             -0.0051         -0.2944
295.08             -0.0054         -0.3095
295.11             -0.0057         -0.3246
295.14             -0.0059         -0.3396
295.17             -0.0062         -0.3546
295.20             -0.0064         -0.3695
295.23             -0.0067         -0.3844
295.26             -0.0070         -0.3993
295.29             -0.0072         -0.4141
295.32             -0.0075         -0.4288
295.35             -0.0077         -0.4436
295.38             -0.0080         -0.4582
295.41             -0.0083         -0.4729
295.44             -0.0085         -0.4874
295.47             -0.0088         -0.5020
295.50             -0.0090         -0.5164
295.53             -0.0093         -0.5309
295.56             -0.0095         -0.5452
295.59             -0.0098         -0.5595
295.62             -0.0100         -0.5738
295.65             -0.0103         -0.5880
295.68             -0.0105         -0.6021
295.71             -0.0108         -0.6162
295.74             -0.0110         -0.6302
295.77             -0.0112         -0.6441
295.80             -0.0115         -0.6580
295.83             -0.0117         -0.6718
295.86             -0.0120         -0.6855
295.89             -0.0122         -0.6992
295.92             -0.0124         -0.7128
295.95             -0.0127         -0.7263
295.98             -0.0129         -0.7398
296.01             -0.0131         -0.7531
296.04             -0.0134         -0.7664
296.07             -0.0136         -0.7797
296.10             -0.0138         -0.7928
296.13             -0.0141         -0.8059
296.16             -0.0143         -0.8189
296.19             -0.0145         -0.8318
296.22             -0.0147         -0.8446
296.25             -0.0150         -0.8573
296.28             -0.0152         -0.8700
296.31             -0.0154         -0.8825
296.34             -0.0156         -0.8950
296.37             -0.0158         -0.9074
296.40             -0.0161         -0.9197
296.43             -0.0163         -0.9319
296.46             -0.0165         -0.9440
296.49             -0.0167         -0.9560
296.52             -0.0169         -0.9679
296.55             -0.0171         -0.9797
296.58             -0.0173         -0.9914
296.61             -0.0175         -1.0031
296.64             -0.0177         -1.0146
296.67             -0.0179         -1.0260
296.70             -0.0181         -1.0374
296.73             -0.0183         -1.0486
296.76             -0.0185         -1.0597
296.79             -0.0187         -1.0707
296.82             -0.0189         -1.0816
296.85             -0.0191         -1.0924
296.88             -0.0193         -1.1031
296.91             -0.0194         -1.1137
296.94             -0.0196         -1.1242
296.97             -0.0198         -1.1346
297.00             -0.0200         -1.1448
297.03             -0.0202         -1.1550
297.06             -0.0203         -1.1650
297.09             -0.0205         -1.1749
297.12             -0.0207         -1.1847
297.15             -0.0208         -1.1944
297.18             -0.0210         -1.2040
297.21             -0.0212         -1.2135
297.24             -0.0213         -1.2228
297.27             -0.0215         -1.2320
297.30             -0.0217         -1.2411
297.33             -0.0218         -1.2501
297.36             -0.0220         -1.2589
297.39             -0.0221         -1.2677
297.42             -0.0223         -1.2763
297.45             -0.0224         -1.2848
297.48             -0.0226         -1.2931
297.51             -0.0227         -1.3014
297.54             -0.0229         -1.3095
297.57             -0.0230         -1.3175
297.60             -0.0231         -1.3253
297.63             -0.0233         -1.3330
297.66             -0.0234         -1.3406
297.69             -0.0235         -1.3481
297.72             -0.0237         -1.3554
297.75             -0.0238         -1.3626
297.78             -0.0239         -1.3697
297.81             -0.0240         -1.3766
297.84             -0.0241         -1.3835
297.87             -0.0243         -1.3901
297.90             -0.0244         -1.3967
297.93             -0.0245         -1.4031
297.96             -0.0246         -1.4093
297.99             -0.0247         -1.4155
298.02             -0.0248         -1.4215
298.05             -0.0249         -1.4273
298.08             -0.0250         -1.4331
298.11             -0.0251         -1.4386
298.14             -0.0252         -1.4441
298.17             -0.0253         -1.4494
298.20             -0.0254         -1.4546
298.23             -0.0255         -1.4596
298.26             -0.0256         -1.4645
298.29             -0.0256         -1.4692
298.32             -0.0257         -1.4738
298.35             -0.0258         -1.4783
298.38             -0.0259         -1.4826
298.41             -0.0259         -1.4868
298.44             -0.0260         -1.4908
298.47             -0.0261         -1.4947
298.50             -0.0262         -1.4985
298.53             -0.0262         -1.5021
298.56             -0.0263         -1.5056
298.59             -0.0263         -1.5089
298.62             -0.0264         -1.5121
298.65             -0.0264         -1.5151
298.68             -0.0265         -1.5180
298.71             -0.0265         -1.5207
298.74             -0.0266         -1.5233
298.77             -0.0266         -1.5258
298.80             -0.0267         -1.5281
298.83             -0.0267         -1.5303
298.86             -0.0267         -1.5323
298.89             -0.0268         -1.5342
298.92             -0.0268         -1.5359
298.95             -0.0268         -1.5375
298.98             -0.0269         -1.5389
299.01             -0.0269         -1.5402
299.04             -0.0269         -1.5413
299.07             -0.0269         -1.5423
299.10             -0.0269         -1.5432
299.13             -0.0269         -1.5439
299.16             -0.0270         -1.5444
299.19             -0.0270         -1.5448
299.22             -0.0270         -1.5451
299.25             -0.0270         -1.5452
299.28             -0.0270         -1.5451
299.31             -0.0270         -1.5450
299.34             -0.0270         -1.5446
299.37             -0.0270         -1.5442
299.40             -0.0269         -1.5435
299.43             -0.0269         -1.5428
299.46             -0.0269         -1.5419
299.49             -0.0269         -1.5408
299.52             -0.0269         -1.5396
299.55             -0.0268         -1.5383
299.58             -0.0268         -1.5368
299.61             -0.0268         -1.5351
299.64             -0.0268         -1.5333
299.67             -0.0267         -1.5314
299.70             -0.0267         -1.5293
299.73             -0.0267         -1.5271
299.76             -0.0266         -1.5248
299.79             -0.0266         -1.5223
299.82             -0.0265         -1.5196
299.85             -0.0265         -1.5168
299.88             -0.0264         -1.5139
299.91             -0.0264         -1.5108
299.94             -0.0263         -1.5076
299.97             -0.0263         -1.5042
300.00             -0.0262         -1.5007
300.03             -0.0261         -1.4971
300.06             -0.0261         -1.4933
300.09             -0.0260         -1.4894
300.12             -0.0259         -1.4853
300.15             -0.0259         -1.4811
300.18             -0.0258         -1.4768
300.21             -0.0257         -1.4723
300.24             -0.0256         -1.4677
300.27             -0.0255         -1.4629
300.30             -0.0254         -1.4580
300.33             -0.0254         -1.4530
300.36             -0.0253         -1.4478
300.39             -0.0252         -1.4425
300.42             -0.0251         -1.4371
300.45             -0.0250         -1.4315
300.48             -0.0249         -1.4258
300.51             -0.0248         -1.4200
300.54             -0.0247         -1.4140
300.57             -0.0246         -1.4079
300.60             -0.0245         -1.4017
300.63             -0.0244         -1.3953
300.66             -0.0242         -1.3888
300.69             -0.0241         -1.3822
300.72             -0.0240         -1.3755
300.75             -0.0239         -1.3686
300.78             -0.0238         -1.3616
300.81             -0.0236         -1.3544
300.84             -0.0235         -1.3472
300.87             -0.0234         -1.3398
300.90             -0.0233         -1.3323
300.93             -0.0231         -1.3247
300.96             -0.0230         -1.3169
300.99             -0.0228         -1.3090
301.02             -0.0227         -1.3010
301.05             -0.0226         -1.2929
301.08             -0.0224         -1.2847
301.11             -0.0223         -1.2763
301.14             -0.0221         -1.2678
301.17             -0.0220         -1.2593
301.20             -0.0218         -1.2505
301.23             -0.0217         -1.2417
301.26             -0.0215         -1.2328
301.29             -0.0214         -1.2237
301.32             -0.0212         -1.2146
301.35             -0.0210         -1.2053
301.38             -0.0209         -1.1959
301.41             -0.0207         -1.1864
301.44             -0.0205         -1.1768
301.47             -0.0204         -1.1671
301.50             -0.0202         -1.1573
301.53             -0.0200         -1.1473
301.56             -0.0198         -1.1373
301.59             -0.0197         -1.1272
301.62             -0.0195         -1.1169
301.65             -0.0193         -1.1066
301.68             -0.0191         -1.0962
301.71             -0.0189         -1.0856
301.74             -0.0188         -1.0750
301.77             -0.0186         -1.0642
301.80             -0.0184         -1.0534
301.83             -0.0182         -1.0425
301.86             -0.0180         -1.0314
301.89             -0.0178         -1.0203
301.92             -0.0176         -1.0091
301.95             -0.0174         -0.9978
301.98             -0.0172         -0.9864
302.01             -0.0170         -0.9749
302.04             -0.0168         -0.9633
302.07             -0.0166         -0.9517
302.10             -0.0164         -0.9399
302.13             -0.0162         -0.9281
302.16             -0.0160         -0.9162
302.19             -0.0158         -0.9042
302.22             -0.0156         -0.8921
302.25             -0.0154         -0.8799
302.28             -0.0151         -0.8677
302.31             -0.0149         -0.8554
302.34             -0.0147         -0.8430
302.37             -0.0145         -0.8305
302.40             -0.0143         -0.8180
302.43             -0.0141         -0.8054
302.46             -0.0138         -0.7927
302.49             -0.0136         -0.7799
302.52             -0.0134         -0.7671
302.55             -0.0132         -0.7542
302.58             -0.0129         -0.7412
302.61             -0.0127         -0.7282
302.64             -0.0125         -0.7151
302.67             -0.0123         -0.7020
302.70             -0.0120         -0.6888
302.73             -0.0118         -0.6755
302.76             -0.0116         -0.6621
302.79             -0.0113         -0.6488
302.82             -0.0111         -0.6353
302.85             -0.0109         -0.6218
302.88             -0.0106         -0.6082
302.91             -0.0104         -0.5946
302.94             -0.0101         -0.5810
302.97             -0.0099         -0.5672
303.00             -0.0097         -0.5535
303.03             -0.0094         -0.5397
303.06             -0.0092         -0.5258
303.09             -0.0089         -0.5119
303.12             -0.0087         -0.4980
303.15             -0.0084         -0.4840
303.18             -0.0082         -0.4700
303.21             -0.0080         -0.4559
303.24             -0.0077         -0.4418
303.27             -0.0075         -0.4276
303.30             -0.0072         -0.4135
303.33             -0.0070         -0.3992
303.36             -0.0067         -0.3850
303.39             -0.0065         -0.3707
303.42             -0.0062         -0.3564
303.45             -0.0060         -0.3421
303.48             -0.0057         -0.3277
303.51             -0.0055         -0.3133
303.54             -0.0052         -0.2989
303.57             -0.0050         -0.2845
303.60             -0.0047         -0.2700
303.63             -0.0045         -0.2555
303.66             -0.0042         -0.2410
303.69             -0.0040         -0.2265
303.72             -0.0037         -0.2120
303.75             -0.0034         -0.1975
303.78             -0.0032         -0.1829
303.81             -0.0029         -0.1683
303.84             -0.0027         -0.1537
303.87             -0.0024         -0.1392
303.90             -0.0022         -0.1246
303.93             -0.0019         -0.1099
303.96             -0.0017         -0.0953
303.99             -0.0014         -0.0807
304.02             -0.0012         -0.0661
304.05             -0.0009         -0.0515
304.08             -0.0006         -0.0369
304.11             -0.0004         -0.0223
304.14             -0.0001         -0.0076
304.17              0.0001          0.0070
304.20              0.0004          0.0216
304.23              0.0006          0.0362
304.26              0.0009          0.0508
304.29              0.0011          0.0653
304.32              0.0014          0.0799
304.35              0.0016          0.0945
304.38              0.0019          0.1090
304.41              0.0022          0.1235
304.44              0.0024          0.1380
304.47              0.0027          0.1525
304.50              0.0029          0.1670
304.53              0.0032          0.1814
304.56              0.0034          0.1958
304.59              0.0037          0.2102
304.62              0.0039          0.2246
304.65              0.0042          0.2390
304.68              0.0044          0.2533
304.71              0.0047          0.2676
304.74              0.0049          0.2819
304.77              0.0052          0.2961
304.80              0.0054          0.3103
304.83              0.0057          0.3244
304.86              0.0059          0.3386
304.89              0.0062          0.3527
304.92              0.0064          0.3667
304.95              0.0066          0.3807
304.98              0.0069          0.3947
305.01              0.0071          0.4086
305.04              0.0074          0.4225
305.07              0.0076          0.4364
305.10              0.0079          0.4501
305.13              0.0081          0.4639
305.16              0.0083          0.4776
305.19              0.0086          0.4912
305.22              0.0088          0.5048
305.25              0.0090          0.5184
305.28              0.0093          0.5319
305.31              0.0095          0.5453
305.34              0.0098          0.5587
305.37              0.0100          0.5720
305.40              0.0102          0.5853
305.43              0.0104          0.5985
305.46              0.0107          0.6116
305.49              0.0109          0.6247
305.52              0.0111          0.6377
305.55              0.0114          0.6506
305.58              0.0116          0.6635
305.61              0.0118          0.6763
305.64              0.0120          0.6891
305.67              0.0122          0.7018
305.70              0.0125          0.7144
305.73              0.0127          0.7269
305.76              0.0129          0.7393
305.79              0.0131          0.7517
305.82              0.0133          0.7640
305.85              0.0135          0.7763
305.88              0.0138          0.7884
305.91              0.0140          0.8005
305.94              0.0142          0.8125
305.97              0.0144          0.8244
306.00              0.0146          0.8362
306.03              0.0148          0.8480
306.06              0.0150          0.8597
306.09              0.0152          0.8712
306.12              0.0154          0.8827
306.15              0.0156          0.8941
306.18              0.0158          0.9054
306.21              0.0160          0.9167
306.24              0.0162          0.9278
306.27              0.0164          0.9388
306.30              0.0166          0.9498
306.33              0.0168          0.9607
306.36              0.0170          0.9714
306.39              0.0171          0.9821
306.42              0.0173          0.9926
306.45              0.0175          1.0031
306.48              0.0177          1.0135
306.51              0.0179          1.0238
306.54              0.0180          1.0339
306.57              0.0182          1.0440
306.60              0.0184          1.0540
306.63              0.0186          1.0638
306.66              0.0187          1.0736
306.69              0.0189          1.0832
306.72              0.0191          1.0928
306.75              0.0192          1.1022
306.78              0.0194          1.1116
306.81              0.0196          1.1208
306.84              0.0197          1.1299
306.87              0.0199          1.1389
306.90              0.0200          1.1478
306.93              0.0202          1.1566
306.96              0.0203          1.1652
306.99              0.0205          1.1738
307.02              0.0206          1.1822
307.05              0.0208          1.1906
307.08              0.0209          1.1988
307.11              0.0211          1.2069
307.14              0.0212          1.2148
307.17              0.0213          1.2227
307.20              0.0215          1.2304
307.23              0.0216          1.2381
307.26              0.0217          1.2456
307.29              0.0219          1.2529
307.32              0.0220          1.2602
307.35              0.0221          1.2673
307.38              0.0222          1.2743
307.41              0.0224          1.2812
307.44              0.0225          1.2880
307.47              0.0226          1.2946
307.50              0.0227          1.3012
307.53              0.0228          1.3075
307.56              0.0229          1.3138
307.59              0.0230          1.3200
307.62              0.0231          1.3260
307.65              0.0232          1.3318
307.68              0.0233          1.3376
307.71              0.0234          1.3432
307.74              0.0235          1.3487
307.77              0.0236          1.3541
307.80              0.0237          1.3593
307.83              0.0238          1.3644
307.86              0.0239          1.3694
307.89              0.0240          1.3742
307.92              0.0241          1.3790
307.95              0.0241          1.3835
307.98              0.0242          1.3880
308.01              0.0243          1.3923
308.04              0.0244          1.3965
308.07              0.0244          1.4005
308.10              0.0245          1.4044
308.13              0.0246          1.4082
308.16              0.0246          1.4118
308.19              0.0247          1.4153
308.22              0.0248          1.4187
308.25              0.0248          1.4219
308.28              0.0249          1.4250
308.31              0.0249          1.4280
308.34              0.0250          1.4308
308.37              0.0250          1.4335
308.40              0.0251          1.4361
308.43              0.0251          1.4385
308.46              0.0251          1.4408
308.49              0.0252          1.4429
308.52              0.0252          1.4449
308.55              0.0253          1.4468
308.58              0.0253          1.4485
308.61              0.0253          1.4501
308.64              0.0253          1.4515
308.67              0.0254          1.4529
308.70              0.0254          1.4540
308.73              0.0254          1.4551
308.76              0.0254          1.4560
308.79              0.0254          1.4567
308.82              0.0254          1.4574
308.85              0.0254          1.4578
308.88              0.0255          1.4582
308.91              0.0255          1.4584
308.94              0.0255          1.4585
308.97              0.0255          1.4584
309.00              0.0255          1.4582
309.03              0.0254          1.4578
309.06              0.0254          1.4574
309.09              0.0254          1.4567
309.12              0.0254          1.4560
309.15              0.0254          1.4551
309.18              0.0254          1.4540
309.21              0.0254          1.4529
309.24              0.0253          1.4516
309.27              0.0253          1.4501
309.30              0.0253          1.4485
309.33              0.0253          1.4468
309.36              0.0252          1.4449
309.39              0.0252          1.4430
309.42              0.0251          1.4408
309.45              0.0251          1.4386
309.48              0.0251          1.4362
309.51              0.0250          1.4336
309.54              0.0250          1.4309
309.57              0.0249          1.4281
309.60              0.0249          1.4252
309.63              0.0248          1.4221
309.66              0.0248          1.4189
309.69              0.0247          1.4156
309.72              0.0246          1.4121
309.75              0.0246          1.4085
309.78              0.0245          1.4048
309.81              0.0245          1.4009
309.84              0.0244          1.3969
309.87              0.0243          1.3927
309.90              0.0242          1.3885
309.93              0.0242          1.3841
309.96              0.0241          1.3796
309.99              0.0240          1.3749
310.02              0.0239          1.3701
310.05              0.0238          1.3652
310.08              0.0237          1.3602
310.11              0.0236          1.3550
310.14              0.0236          1.3497
310.17              0.0235          1.3443
310.20              0.0234          1.3388
310.23              0.0233          1.3331
310.26              0.0232          1.3273
310.29              0.0231          1.3214
310.32              0.0230          1.3154
310.35              0.0228          1.3092
310.38              0.0227          1.3029
310.41              0.0226          1.2965
310.44              0.0225          1.2900
310.47              0.0224          1.2833
310.50              0.0223          1.2766
310.53              0.0222          1.2697
310.56              0.0220          1.2627
310.59              0.0219          1.2556
310.62              0.0218          1.2483
310.65              0.0217          1.2410
310.68              0.0215          1.2335
310.71              0.0214          1.2259
310.74              0.0213          1.2183
310.77              0.0211          1.2104
310.80              0.0210          1.2025
310.83              0.0208          1.1945
310.86              0.0207          1.1864
310.89              0.0206          1.1781
310.92              0.0204          1.1698
310.95              0.0203          1.1613
310.98              0.0201          1.1527
311.01              0.0200          1.1440
311.04              0.0198          1.1353
311.07              0.0197          1.1264
311.10              0.0195          1.1174
311.13              0.0193          1.1083
311.16              0.0192          1.0991
311.19              0.0190          1.0898
311.22              0.0189          1.0804
311.25              0.0187          1.0709
311.28              0.0185          1.0613
311.31              0.0184          1.0516
311.34              0.0182          1.0418
311.37              0.0180          1.0320
311.40              0.0178          1.0220
311.43              0.0177          1.0119
311.46              0.0175          1.0017
311.49              0.0173          0.9915
311.52              0.0171          0.9812
311.55              0.0169          0.9707
311.58              0.0168          0.9602
311.61              0.0166          0.9496
311.64              0.0164          0.9389
311.67              0.0162          0.9281
311.70              0.0160          0.9173
311.73              0.0158          0.9063
311.76              0.0156          0.8953
311.79              0.0154          0.8842
311.82              0.0152          0.8730
311.85              0.0150          0.8617
311.88              0.0148          0.8504
311.91              0.0146          0.8390
311.94              0.0144          0.8275
311.97              0.0142          0.8159
312.00              0.0140          0.8042
312.03              0.0138          0.7925
312.06              0.0136          0.7807
312.09              0.0134          0.7689
312.12              0.0132          0.7570
312.15              0.0130          0.7450
312.18              0.0128          0.7329
312.21              0.0126          0.7208
312.24              0.0124          0.7086
312.27              0.0122          0.6963
312.30              0.0119          0.6840
312.33              0.0117          0.6717
312.36              0.0115          0.6592
312.39              0.0113          0.6467
312.42              0.0111          0.6342
312.45              0.0108          0.6216
312.48              0.0106          0.6089
312.51              0.0104          0.5962
312.54              0.0102          0.5835
312.57              0.0100          0.5706
312.60              0.0097          0.5578
312.63              0.0095          0.5449
312.66              0.0093          0.5319
312.69              0.0091          0.5189
312.72              0.0088          0.5059
312.75              0.0086          0.4928
312.78              0.0084          0.4796
312.81              0.0081          0.4665
312.84              0.0079          0.4533
312.87              0.0077          0.4400
312.90              0.0074          0.4267
312.93              0.0072          0.4134
312.96              0.0070          0.4000
312.99              0.0067          0.3866
313.02              0.0065          0.3732
313.05              0.0063          0.3598
313.08              0.0060          0.3463
313.11              0.0058          0.3328
313.14              0.0056          0.3192
313.17              0.0053          0.3057
313.20              0.0051          0.2921
313.23              0.0049          0.2785
313.26              0.0046          0.2648
313.29              0.0044          0.2512
313.32              0.0041          0.2375
313.35              0.0039          0.2238
313.38              0.0037          0.2101
313.41              0.0034          0.1964
313.44              0.0032          0.1827
313.47              0.0029          0.1689
313.50              0.0027          0.1552
313.53              0.0025          0.1414
313.56              0.0022          0.1276
313.59              0.0020          0.1139
313.62              0.0017          0.1001
313.65              0.0015          0.0863
313.68              0.0013          0.0725
313.71              0.0010          0.0587
313.74              0.0008          0.0449
313.77              0.0005          0.0311
313.80              0.0003          0.0173
313.83              0.0001          0.0035
313.86             -0.0002         -0.0103
313.89             -0.0004         -0.0241
313.92             -0.0007         -0.0378
313.95             -0.0009         -0.0516
313.98             -0.0011         -0.0654
314.01             -0.0014         -0.0791
314.04             -0.0016         -0.0928
314.07             -0.0019         -0.1066
314.10             -0.0021         -0.1203
314.13             -0.0023         -0.1340
314.16             -0.0026         -0.1476
314.19             -0.0028         -0.1613
314.22             -0.0031         -0.1749
314.25             -0.0033         -0.1885
314.28             -0.0035         -0.2021
314.31             -0.0038         -0.2157
314.34             -0.0040         -0.2292
314.37             -0.0042         -0.2427
314.40             -0.0045         -0.2562
314.43             -0.0047         -0.2696
314.46             -0.0049         -0.2831
314.49             -0.0052         -0.2965
314.52             -0.0054         -0.3098
314.55             -0.0056         -0.3231
314.58             -0.0059         -0.3364
314.61             -0.0061         -0.3497
314.64             -0.0063         -0.3629
314.67             -0.0066         -0.3761
314.70             -0.0068         -0.3892
314.73             -0.0070         -0.4023
314.76             -0.0072         -0.4154
314.79             -0.0075         -0.4284
314.82             -0.0077         -0.4413
314.85             -0.0079         -0.4542
314.88             -0.0082         -0.4671
314.91             -0.0084         -0.4799
314.94             -0.0086         -0.4927
314.97             -0.0088         -0.5054
315.00             -0.0090         -0.5181
315.03             -0.0093         -0.5307
315.06             -0.0095         -0.5433
315.09             -0.0097         -0.5558
315.12             -0.0099         -0.5682
315.15             -0.0101         -0.5806
315.18             -0.0103         -0.5929
315.21             -0.0106         -0.6052
315.24             -0.0108         -0.6174
315.27             -0.0110         -0.6295
315.30             -0.0112         -0.6416
315.33             -0.0114         -0.6536
315.36             -0.0116         -0.6656
315.39             -0.0118         -0.6774
315.42             -0.0120         -0.6893
315.45             -0.0122         -0.7010
315.48             -0.0124         -0.7127
315.51             -0.0126         -0.7243
315.54             -0.0128         -0.7358
315.57             -0.0130         -0.7472
315.60             -0.0132         -0.7586
315.63             -0.0134         -0.7699
315.66             -0.0136         -0.7811
315.69             -0.0138         -0.7923
315.72             -0.0140         -0.8034
315.75             -0.0142         -0.8143
315.78             -0.0144         -0.8253
315.81             -0.0146         -0.8361
315.84             -0.0148         -0.8468
315.87             -0.0150         -0.8575
315.90             -0.0152         -0.8680
315.93             -0.0153         -0.8785
315.96             -0.0155         -0.8889
315.99             -0.0157         -0.8992
316.02             -0.0159         -0.9095
316.05             -0.0160         -0.9196
316.08             -0.0162         -0.9296
316.11             -0.0164         -0.9396
316.14             -0.0166         -0.9494
316.17             -0.0167         -0.9592
316.20             -0.0169         -0.9689
316.23             -0.0171         -0.9785
316.26             -0.0172         -0.9879
316.29             -0.0174         -0.9973
316.32             -0.0176         -1.0066
316.35             -0.0177         -1.0158
316.38             -0.0179         -1.0249
316.41             -0.0180         -1.0338
316.44             -0.0182         -1.0427
316.47             -0.0184         -1.0515
316.50             -0.0185         -1.0602
316.53             -0.0187         -1.0688
316.56             -0.0188         -1.0772
316.59             -0.0189         -1.0856
316.62             -0.0191         -1.0939
316.65             -0.0192         -1.1020
316.68             -0.0194         -1.1101
316.71             -0.0195         -1.1180
316.74             -0.0196         -1.1258
316.77             -0.0198         -1.1335
316.80             -0.0199         -1.1412
316.83             -0.0200         -1.1487
316.86             -0.0202         -1.1560
316.89             -0.0203         -1.1633
316.92             -0.0204         -1.1705
316.95             -0.0206         -1.1775
316.98             -0.0207         -1.1845
317.01             -0.0208         -1.1913
317.04             -0.0209         -1.1980
317.07             -0.0210         -1.2046
317.10             -0.0211         -1.2110
317.13             -0.0212         -1.2174
317.16             -0.0214         -1.2236
317.19             -0.0215         -1.2298
