Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
112.125           0.067376        3.860383
112.140           0.066010        3.782071
112.155           0.064641        3.703652
112.170           0.063271        3.625156
112.185           0.061900        3.546611
112.200           0.060529        3.468044
112.215           0.059158        3.389486
112.230           0.057787        3.310963
112.245           0.056418        3.232505
112.260           0.055050        3.154140
112.275           0.053685        3.075896
112.290           0.052321        2.997801
112.305           0.050962        2.919883
112.320           0.049605        2.842171
112.335           0.048253        2.764693
112.350           0.046905        2.687477
112.365           0.045563        2.610551
112.380           0.044226        2.533945
112.395           0.042895        2.457685
112.410           0.041570        2.381802
112.425           0.040253        2.306322
112.440           0.038943        2.231275
112.455           0.037641        2.156689
112.470           0.036348        2.082593
112.485           0.035064        2.009016
112.500           0.033789        1.935986
112.515           0.032525        1.863531
112.530           0.031271        1.791681
112.545           0.030028        1.720464
112.560           0.028796        1.649909
112.575           0.027577        1.580045
112.590           0.026370        1.510900
112.605           0.025176        1.442503
112.620           0.023996        1.374882
112.635           0.022830        1.308065
112.650           0.021678        1.242081
112.665           0.020542        1.176958
112.680           0.019421        1.112723
112.695           0.018316        1.049404
112.710           0.017227        0.987029
112.725           0.016155        0.925624
112.740           0.015101        0.865217
112.755           0.014064        0.805834
112.770           0.013046        0.747501
112.785           0.012047        0.690243
112.800           0.011067        0.634086
112.815           0.010106        0.579055
112.830           0.009166        0.525173
112.845           0.008246        0.472465
112.860           0.007347        0.420954
112.875           0.006469        0.370662
112.890           0.005613        0.321611
112.905           0.004779        0.273822
112.920           0.003967        0.227316
112.935           0.003178        0.182113
112.950           0.002413        0.138231
112.965           0.001670        0.095689
112.980           0.000951        0.054504
112.995           0.000256        0.014692
113.010          -0.000414       -0.023730
113.025          -0.001060       -0.060749
113.040          -0.001682       -0.096350
113.055          -0.002278       -0.130521
113.070          -0.002849       -0.163250
113.085          -0.003395       -0.194526
113.100          -0.003915       -0.224340
113.115          -0.004410       -0.252682
113.130          -0.004879       -0.279545
113.145          -0.005322       -0.304923
113.160          -0.005739       -0.328809
113.175          -0.006130       -0.351201
113.190          -0.006494       -0.372093
113.205          -0.006833       -0.391484
113.220          -0.007145       -0.409374
113.235          -0.007431       -0.425761
113.250          -0.007691       -0.440647
113.265          -0.007924       -0.454035
113.280          -0.008132       -0.465928
113.295          -0.008314       -0.476330
113.310          -0.008469       -0.485247
113.325          -0.008599       -0.492685
113.340          -0.008703       -0.498653
113.355          -0.008782       -0.503160
113.370          -0.008835       -0.506214
113.385          -0.008863       -0.507828
113.400          -0.008867       -0.508013
113.415          -0.008845       -0.506783
113.430          -0.008799       -0.504152
113.445          -0.008729       -0.500134
113.460          -0.008635       -0.494747
113.475          -0.008517       -0.488006
113.490          -0.008376       -0.479931
113.505          -0.008212       -0.470539
113.520          -0.008026       -0.459852
113.535          -0.007817       -0.447890
113.550          -0.007586       -0.434674
113.565          -0.007334       -0.420227
113.580          -0.007061       -0.404573
113.595          -0.006767       -0.387735
113.610          -0.006453       -0.369739
113.625          -0.006119       -0.350610
113.640          -0.005766       -0.330374
113.655          -0.005394       -0.309060
113.670          -0.005004       -0.286695
113.685          -0.004596       -0.263307
113.700          -0.004170       -0.238925
113.715          -0.003728       -0.213581
113.730          -0.003269       -0.187303
113.745          -0.002795       -0.160123
113.760          -0.002305       -0.132073
113.775          -0.001801       -0.103186
113.790          -0.001283       -0.073493
113.805          -0.000751       -0.043028
113.820          -0.000206       -0.011825
113.835           0.000351        0.020082
113.850           0.000919        0.052659
113.865           0.001499        0.085869
113.880           0.002089        0.119678
113.895           0.002689        0.154049
113.910           0.003298        0.188946
113.925           0.003915        0.224333
113.940           0.004541        0.260172
113.955           0.005174        0.296427
113.970           0.005813        0.333058
113.985           0.006458        0.370029
114.000           0.007109        0.407301
114.015           0.007764        0.444836
114.030           0.008423        0.482595
114.045           0.009085        0.520539
114.060           0.009750        0.558628
114.075           0.010417        0.596824
114.090           0.011084        0.635088
114.105           0.011753        0.673379
114.120           0.012421        0.711658
114.135           0.013088        0.749886
114.150           0.013754        0.788022
114.165           0.014417        0.826027
114.180           0.015077        0.863860
114.195           0.015734        0.901483
114.210           0.016386        0.938856
114.225           0.017033        0.975938
114.240           0.017675        1.012690
114.255           0.018310        1.049074
114.270           0.018938        1.085049
114.285           0.019558        1.120576
114.300           0.020169        1.155617
114.315           0.020772        1.190133
114.330           0.021364        1.224086
114.345           0.021946        1.257438
114.360           0.022517        1.290151
114.375           0.023077        1.322188
114.390           0.023623        1.353512
114.405           0.024157        1.384087
114.420           0.024677        1.413876
114.435           0.025182        1.442845
114.450           0.025673        1.470958
114.465           0.026148        1.498182
114.480           0.026607        1.524482
114.495           0.027050        1.549826
114.510           0.027475        1.574182
114.525           0.027882        1.597517
114.540           0.028271        1.619802
114.555           0.028641        1.641006
114.570           0.028992        1.661100
114.585           0.029322        1.680055
114.600           0.029633        1.697845
114.615           0.029923        1.714443
114.630           0.030191        1.729824
114.645           0.030438        1.743962
114.660           0.030663        1.756834
114.675           0.030865        1.768418
114.690           0.031044        1.778693
114.705           0.031200        1.787638
114.720           0.031333        1.795234
114.735           0.031441        1.801463
114.750           0.031526        1.806307
114.765           0.031586        1.809753
114.780           0.031622        1.811783
114.795           0.031632        1.812387
114.810           0.031618        1.811550
114.825           0.031578        1.809263
114.840           0.031512        1.805516
114.855           0.031421        1.800301
114.870           0.031304        1.793610
114.885           0.031162        1.785439
114.900           0.030993        1.775781
114.915           0.030799        1.764635
114.930           0.030578        1.751997
114.945           0.030332        1.737869
114.960           0.030059        1.722249
114.975           0.029760        1.705141
114.990           0.029436        1.686547
115.005           0.029085        1.666472
115.020           0.028709        1.644921
115.035           0.028308        1.621903
115.050           0.027880        1.597424
115.065           0.027428        1.571494
115.080           0.026950        1.544125
115.095           0.026447        1.515327
115.110           0.025920        1.485114
115.125           0.025368        1.453501
115.140           0.024792        1.420503
115.155           0.024193        1.386135
115.170           0.023569        1.350417
115.185           0.022923        1.313366
115.200           0.022253        1.275003
115.215           0.021561        1.235348
115.230           0.020847        1.194424
115.245           0.020111        1.152252
115.260           0.019353        1.108858
115.275           0.018575        1.064266
115.290           0.017776        1.018502
115.305           0.016957        0.971593
115.320           0.016119        0.923566
115.335           0.015262        0.874449
115.350           0.014386        0.824273
115.365           0.013493        0.773066
115.380           0.012581        0.720861
115.395           0.011653        0.667689
115.410           0.010709        0.613582
115.425           0.009749        0.558573
115.440           0.008774        0.502696
115.455           0.007784        0.445986
115.470           0.006780        0.388478
115.485           0.005763        0.330207
115.500           0.004734        0.271210
115.515           0.003692        0.211524
115.530           0.002639        0.151186
115.545           0.001575        0.090234
115.560           0.000501        0.028706
115.575          -0.000582       -0.033358
115.590          -0.001674       -0.095921
115.605          -0.002774       -0.158941
115.620          -0.003881       -0.222379
115.635          -0.004995       -0.286195
115.650          -0.006115       -0.350348
115.665          -0.007240       -0.414797
115.680          -0.008369       -0.479501
115.695          -0.009502       -0.544419
115.710          -0.010638       -0.609509
115.725          -0.011776       -0.674729
115.740          -0.012916       -0.740038
115.755          -0.014057       -0.805393
115.770          -0.015198       -0.870753
115.785          -0.016338       -0.936076
115.800          -0.017476       -1.001319
115.815          -0.018613       -1.066441
115.830          -0.019747       -1.131399
115.845          -0.020877       -1.196153
115.860          -0.022003       -1.260660
115.875          -0.023124       -1.324879
115.890          -0.024239       -1.388769
115.905          -0.025347       -1.452289
115.920          -0.026449       -1.515397
115.935          -0.027542       -1.578055
115.950          -0.028627       -1.640222
115.965          -0.029703       -1.701858
115.980          -0.030769       -1.762925
115.995          -0.031824       -1.823383
116.010          -0.032868       -1.883195
116.025          -0.033900       -1.942324
116.040          -0.034919       -2.000732
116.055          -0.035926       -2.058384
116.070          -0.036918       -2.115243
116.085          -0.037896       -2.171275
116.100          -0.038859       -2.226447
116.115          -0.039806       -2.280725
116.130          -0.040737       -2.334076
116.145          -0.041652       -2.386469
116.160          -0.042549       -2.437873
116.175          -0.043428       -2.488260
116.190          -0.044289       -2.537600
116.205          -0.045132       -2.585866
116.220          -0.045955       -2.633030
116.235          -0.046759       -2.679069
116.250          -0.047542       -2.723956
116.265          -0.048305       -2.767669
116.280          -0.049047       -2.810186
116.295          -0.049768       -2.851486
116.310          -0.050467       -2.891549
116.325          -0.051144       -2.930356
116.340          -0.051799       -2.967890
116.355          -0.052432       -3.004135
116.370          -0.053042       -3.039076
116.385          -0.053629       -3.072699
116.400          -0.054192       -3.104992
116.415          -0.054733       -3.135944
116.430          -0.055249       -3.165545
116.445          -0.055742       -3.193786
116.460          -0.056211       -3.220661
116.475          -0.056656       -3.246163
116.490          -0.057077       -3.270287
116.505          -0.057474       -3.293030
116.520          -0.057847       -3.314389
116.535          -0.058196       -3.334364
116.550          -0.058520       -3.352955
116.565          -0.058820       -3.370162
116.580          -0.059097       -3.385989
116.595          -0.059349       -3.400439
116.610          -0.059577       -3.413516
116.625          -0.059781       -3.425227
116.640          -0.059962       -3.435579
116.655          -0.060119       -3.444578
116.670          -0.060253       -3.452236
116.685          -0.060363       -3.458560
116.700          -0.060451       -3.463562
116.715          -0.060515       -3.467255
116.730          -0.060557       -3.469650
116.745          -0.060576       -3.470760
116.760          -0.060573       -3.470601
116.775          -0.060549       -3.469188
116.790          -0.060502       -3.466535
116.805          -0.060435       -3.462659
116.820          -0.060346       -3.457578
116.835          -0.060237       -3.451309
116.850          -0.060107       -3.443870
116.865          -0.059957       -3.435281
116.880          -0.059787       -3.425559
116.895          -0.059598       -3.414726
116.910          -0.059390       -3.402800
116.925          -0.059163       -3.389803
116.940          -0.058918       -3.375756
116.955          -0.058655       -3.360678
116.970          -0.058374       -3.344592
116.985          -0.058076       -3.327520
117.000          -0.057761       -3.309483
117.015          -0.057430       -3.290502
117.030          -0.057083       -3.270601
117.045          -0.056720       -3.249801
117.060          -0.056341       -3.228125
117.075          -0.055948       -3.205594
117.090          -0.055540       -3.182232
117.105          -0.055119       -3.158060
117.120          -0.054683       -3.133101
117.135          -0.054234       -3.107378
117.150          -0.053772       -3.080911
117.165          -0.053298       -3.053724
117.180          -0.052811       -3.025839
117.195          -0.052312       -2.997277
117.210          -0.051802       -2.968060
117.225          -0.051281       -2.938210
117.240          -0.050750       -2.907748
117.255          -0.050208       -2.876696
117.270          -0.049656       -2.845075
117.285          -0.049094       -2.812905
117.300          -0.048524       -2.780208
117.315          -0.047944       -2.747004
117.330          -0.047356       -2.713313
117.345          -0.046760       -2.679156
117.360          -0.046156       -2.644552
117.375          -0.045545       -2.609522
117.390          -0.044926       -2.574084
117.405          -0.044301       -2.538257
117.420          -0.043669       -2.502062
117.435          -0.043031       -2.465516
117.450          -0.042388       -2.428639
117.465          -0.041739       -2.391448
117.480          -0.041084       -2.353962
117.495          -0.040425       -2.316199
117.510          -0.039762       -2.278175
117.525          -0.039094       -2.239910
117.540          -0.038422       -2.201419
117.555          -0.037747       -2.162720
117.570          -0.037068       -2.123829
117.585          -0.036386       -2.084764
117.600          -0.035701       -2.045540
117.615          -0.035014       -2.006173
117.630          -0.034325       -1.966680
117.645          -0.033634       -1.927076
117.660          -0.032941       -1.887376
117.675          -0.032247       -1.847595
117.690          -0.031551       -1.807749
117.705          -0.030855       -1.767852
117.720          -0.030158       -1.727919
117.735          -0.029461       -1.687964
117.750          -0.028763       -1.648002
117.765          -0.028066       -1.608045
117.780          -0.027369       -1.568108
117.795          -0.026672       -1.528204
117.810          -0.025977       -1.488347
117.825          -0.025282       -1.448549
117.840          -0.024589       -1.408824
117.855          -0.023897       -1.369183
117.870          -0.023207       -1.329640
117.885          -0.022518       -1.290207
117.900          -0.021832       -1.250894
117.915          -0.021148       -1.211716
117.930          -0.020467       -1.172682
117.945          -0.019789       -1.133804
117.960          -0.019113       -1.095093
117.975          -0.018440       -1.056561
117.990          -0.017771       -1.018218
118.005          -0.017106       -0.980075
118.020          -0.016443       -0.942142
118.035          -0.015785       -0.904430
118.050          -0.015131       -0.866947
118.065          -0.014481       -0.829705
118.080          -0.013835       -0.792713
118.095          -0.013194       -0.755981
118.110          -0.012558       -0.719517
118.125          -0.011926       -0.683331
118.140          -0.011300       -0.647432
118.155          -0.010678       -0.611830
118.170          -0.010062       -0.576532
118.185          -0.009452       -0.541547
118.200          -0.008847       -0.506885
118.215          -0.008248       -0.472553
118.230          -0.007654       -0.438559
118.245          -0.007067       -0.404913
118.260          -0.006486       -0.371621
118.275          -0.005911       -0.338692
118.290          -0.005343       -0.306134
118.305          -0.004781       -0.273955
118.320          -0.004227       -0.242162
118.335          -0.003679       -0.210763
118.350          -0.003138       -0.179766
118.365          -0.002604       -0.149179
118.380          -0.002077       -0.119009
118.395          -0.001558       -0.089263
118.410          -0.001046       -0.059949
118.425          -0.000542       -0.031075
118.440          -0.000046       -0.002648
118.455           0.000442        0.025325
118.470           0.000922        0.052836
118.485           0.001394        0.079877
118.500           0.001858        0.106442
118.515           0.002313        0.132523
118.530           0.002760        0.158113
118.545           0.003198        0.183204
118.560           0.003627        0.207788
118.575           0.004047        0.231859
118.590           0.004458        0.255408
118.605           0.004860        0.278429
118.620           0.005252        0.300914
118.635           0.005635        0.322856
118.650           0.006008        0.344247
118.665           0.006372        0.365080
118.680           0.006726        0.385347
118.695           0.007069        0.405042
118.710           0.007403        0.424156
118.725           0.007726        0.442682
118.740           0.008039        0.460614
118.755           0.008342        0.477943
118.770           0.008633        0.494663
118.785           0.008915        0.510766
118.800           0.009185        0.526245
118.815           0.009444        0.541094
118.830           0.009692        0.555304
118.845           0.009929        0.568870
118.860           0.010154        0.581783
118.875           0.010368        0.594039
118.890           0.010570        0.605628
118.905           0.010761        0.616547
118.920           0.010939        0.626786
118.935           0.011106        0.636342
118.950           0.011261        0.645206
118.965           0.011404        0.653373
118.980           0.011534        0.660838
118.995           0.011652        0.667594
119.010           0.011757        0.673636
119.025           0.011850        0.678958
119.040           0.011930        0.683556
119.055           0.011998        0.687424
119.070           0.012052        0.690557
119.085           0.012094        0.692950
119.100           0.012123        0.694600
119.115           0.012139        0.695502
119.130           0.012141        0.695653
119.145           0.012131        0.695048
119.160           0.012107        0.693684
119.175           0.012070        0.691558
119.190           0.012020        0.688667
119.205           0.011956        0.685009
119.220           0.011878        0.680581
119.235           0.011788        0.675381
119.250           0.011683        0.669408
119.265           0.011566        0.662660
119.280           0.011434        0.655137
119.295           0.011289        0.646837
119.310           0.011131        0.637760
119.325           0.010959        0.627907
119.340           0.010774        0.617278
119.355           0.010574        0.605873
119.370           0.010362        0.593694
119.385           0.010136        0.580742
119.400           0.009896        0.567020
119.415           0.009643        0.552529
119.430           0.009377        0.537274
119.445           0.009098        0.521256
119.460           0.008805        0.504480
119.475           0.008499        0.486949
119.490           0.008180        0.468670
119.505           0.007848        0.449646
119.520           0.007503        0.429883
119.535           0.007145        0.409388
119.550           0.006775        0.388168
119.565           0.006392        0.366228
119.580           0.005997        0.343578
119.595           0.005589        0.320225
119.610           0.005169        0.296178
119.625           0.004738        0.271446
119.640           0.004294        0.246040
119.655           0.003839        0.219970
119.670           0.003373        0.193246
119.685           0.002895        0.165881
119.700           0.002407        0.137886
119.715           0.001907        0.109274
119.730           0.001397        0.080060
119.745           0.000877        0.050255
119.760           0.000347        0.019876
119.775          -0.000193       -0.011062
119.790          -0.000743       -0.042545
119.805          -0.001301       -0.074555
119.820          -0.001869       -0.107076
119.835          -0.002445       -0.140089
119.850          -0.003030       -0.173578
119.865          -0.003622       -0.207524
119.880          -0.004222       -0.241906
119.895          -0.004829       -0.276706
119.910          -0.005444       -0.311903
119.925          -0.006065       -0.347475
119.940          -0.006692       -0.383403
119.955          -0.007324       -0.419663
119.970          -0.007963       -0.456233
119.985          -0.008606       -0.493090
120.000          -0.009254       -0.530211
120.015          -0.009906       -0.567572
120.030          -0.010562       -0.605149
120.045          -0.011221       -0.642917
120.060          -0.011883       -0.680850
120.075          -0.012548       -0.718924
120.090          -0.013214       -0.757113
120.105          -0.013882       -0.795390
120.120          -0.014551       -0.833729
120.135          -0.015221       -0.872103
120.150          -0.015891       -0.910486
120.165          -0.016561       -0.948850
120.180          -0.017229       -0.987167
120.195          -0.017897       -1.025412
120.210          -0.018563       -1.063555
120.225          -0.019226       -1.101570
120.240          -0.019887       -1.139428
120.255          -0.020544       -1.177102
120.270          -0.021198       -1.214565
120.285          -0.021848       -1.251787
120.300          -0.022493       -1.288742
120.315          -0.023133       -1.325402
120.330          -0.023767       -1.361740
120.345          -0.024395       -1.397728
120.360          -0.025016       -1.433340
120.375          -0.025631       -1.468548
120.390          -0.026238       -1.503325
120.405          -0.026837       -1.537646
120.420          -0.027428       -1.571484
120.435          -0.028009       -1.604813
120.450          -0.028582       -1.637609
120.465          -0.029144       -1.669845
120.480          -0.029697       -1.701497
120.495          -0.030239       -1.732541
120.510          -0.030769       -1.762954
120.525          -0.031289       -1.792710
120.540          -0.031796       -1.821789
120.555          -0.032291       -1.850166
120.570          -0.032774       -1.877821
120.585          -0.033244       -1.904731
120.600          -0.033700       -1.930876
120.615          -0.034143       -1.956235
120.630          -0.034571       -1.980788
120.645          -0.034985       -2.004516
120.660          -0.035385       -2.027400
120.675          -0.035769       -2.049422
120.690          -0.036138       -2.070564
120.705          -0.036492       -2.090809
120.720          -0.036829       -2.110141
120.735          -0.037150       -2.128542
120.750          -0.037455       -2.145999
120.765          -0.037743       -2.162496
120.780          -0.038014       -2.178018
120.795          -0.038267       -2.192552
120.810          -0.038503       -2.206085
120.825          -0.038722       -2.218605
120.840          -0.038923       -2.230098
120.855          -0.039105       -2.240554
120.870          -0.039269       -2.249961
120.885          -0.039415       -2.258309
120.900          -0.039542       -2.265588
120.915          -0.039650       -2.271789
120.930          -0.039739       -2.276903
120.945          -0.039810       -2.280921
120.960          -0.039860       -2.283836
120.975          -0.039892       -2.285639
120.990          -0.039904       -2.286325
121.005          -0.039896       -2.285887
121.020          -0.039869       -2.284319
121.035          -0.039822       -2.281616
121.050          -0.039755       -2.277773
121.065          -0.039668       -2.272784
121.080          -0.039560       -2.266648
121.095          -0.039433       -2.259359
121.110          -0.039286       -2.250915
121.125          -0.039118       -2.241313
121.140          -0.038930       -2.230553
121.155          -0.038722       -2.218630
121.170          -0.038494       -2.205546
121.185          -0.038245       -2.191299
121.200          -0.037976       -2.175889
121.215          -0.037687       -2.159317
121.230          -0.037378       -2.141584
121.245          -0.037048       -2.122690
121.260          -0.036698       -2.102638
121.275          -0.036328       -2.081430
121.290          -0.035938       -2.059069
121.305          -0.035527       -2.035559
121.320          -0.035097       -2.010904
121.335          -0.034647       -1.985107
121.350          -0.034177       -1.958175
121.365          -0.033687       -1.930113
121.380          -0.033177       -1.900927
121.395          -0.032649       -1.870623
121.410          -0.032100       -1.839210
121.425          -0.031533       -1.806694
121.440          -0.030946       -1.773086
121.455          -0.030341       -1.738392
121.470          -0.029716       -1.702624
121.485          -0.029074       -1.665792
121.500          -0.028412       -1.627906
121.515          -0.027733       -1.588977
121.530          -0.027035       -1.549019
121.545          -0.026320       -1.508044
121.560          -0.025588       -1.466065
121.575          -0.024838       -1.423096
121.590          -0.024071       -1.379152
121.605          -0.023287       -1.334249
121.620          -0.022487       -1.288401
121.635          -0.021670       -1.241625
121.650          -0.020838       -1.193940
121.665          -0.019990       -1.145361
121.680          -0.019127       -1.095908
121.695          -0.018249       -1.045600
121.710          -0.017357       -0.994456
121.725          -0.016450       -0.942497
121.740          -0.015529       -0.889743
121.755          -0.014595       -0.836215
121.770          -0.013647       -0.781935
121.785          -0.012687       -0.726927
121.800          -0.011715       -0.671212
121.815          -0.010731       -0.614814
121.830          -0.009735       -0.557758
121.845          -0.008728       -0.500068
121.860          -0.007710       -0.441769
121.875          -0.006683       -0.382886
121.890          -0.005645       -0.323446
121.905          -0.004599       -0.263475
121.920          -0.003543       -0.203000
121.935          -0.002479       -0.142048
121.950          -0.001408       -0.080647
121.965          -0.000329       -0.018826
121.980           0.000757        0.043389
121.995           0.001849        0.105967
122.010           0.002947        0.168879
122.025           0.004051        0.232097
122.040           0.005159        0.295590
122.055           0.006271        0.359328
122.070           0.007388        0.423281
122.085           0.008507        0.487419
122.100           0.009629        0.551711
122.115           0.010753        0.616125
122.130           0.011879        0.680631
122.145           0.013006        0.745197
122.160           0.014134        0.809792
122.175           0.015261        0.874385
122.190           0.016388        0.938942
122.205           0.017513        1.003434
122.220           0.018637        1.067826
122.235           0.019759        1.132089
122.250           0.020877        1.196189
122.265           0.021993        1.260094
122.280           0.023104        1.323772
122.295           0.024211        1.387192
122.310           0.025313        1.450320
122.325           0.026409        1.513125
122.340           0.027499        1.575574
122.355           0.028582        1.637635
122.370           0.029658        1.699277
122.385           0.030726        1.760467
122.400           0.031785        1.821174
122.415           0.032836        1.881365
122.430           0.033877        1.941009
122.445           0.034908        2.000074
122.460           0.035928        2.058529
122.475           0.036937        2.116342
122.490           0.037934        2.173483
122.505           0.038919        2.229921
122.520           0.039892        2.285624
122.535           0.040851        2.340563
122.550           0.041796        2.394707
122.565           0.042726        2.448026
122.580           0.043642        2.500490
122.595           0.044542        2.552070
122.610           0.045426        2.602737
122.625           0.046294        2.652462
122.640           0.047145        2.701216
122.655           0.047979        2.748971
122.670           0.048794        2.795700
122.685           0.049591        2.841374
122.700           0.050370        2.885968
122.715           0.051129        2.929454
122.730           0.051868        2.971807
122.745           0.052587        3.013000
122.760           0.053285        3.053010
122.775           0.053962        3.091810
122.790           0.054618        3.129378
122.805           0.055252        3.165689
122.820           0.055863        3.200721
122.835           0.056452        3.234452
122.850           0.057017        3.266859
122.865           0.057560        3.297923
122.880           0.058078        3.327622
122.895           0.058572        3.355936
122.910           0.059042        3.382848
122.925           0.059487        3.408339
122.940           0.059907        3.432392
122.955           0.060301        3.454989
122.970           0.060670        3.476115
122.985           0.061012        3.495756
123.000           0.061329        3.513896
123.015           0.061619        3.530524
123.030           0.061883        3.545626
123.045           0.062120        3.559191
123.060           0.062329        3.571208
123.075           0.062512        3.581669
123.090           0.062667        3.590564
123.105           0.062795        3.597885
123.120           0.062895        3.603627
123.135           0.062968        3.607783
123.150           0.063012        3.610349
123.165           0.063029        3.611321
123.180           0.063019        3.610698
123.195           0.062980        3.608476
123.210           0.062913        3.604657
123.225           0.062819        3.599240
123.240           0.062696        3.592227
123.255           0.062546        3.583622
123.270           0.062368        3.573428
123.285           0.062163        3.561651
123.300           0.061929        3.548295
123.315           0.061669        3.533370
123.330           0.061381        3.516882
123.345           0.061066        3.498842
123.360           0.060725        3.479260
123.375           0.060356        3.458148
123.390           0.059961        3.435518
123.405           0.059540        3.411384
123.420           0.059093        3.385762
123.435           0.058620        3.358667
123.450           0.058121        3.330116
123.465           0.057598        3.300128
123.480           0.057050        3.268721
123.495           0.056477        3.235916
123.510           0.055881        3.201734
123.525           0.055261        3.166197
123.540           0.054617        3.129329
123.555           0.053951        3.091154
123.570           0.053262        3.051696
123.585           0.052552        3.010982
123.600           0.051820        2.969040
123.615           0.051067        2.925896
123.630           0.050293        2.881580
123.645           0.049500        2.836121
123.660           0.048687        2.789550
123.675           0.047855        2.741898
123.690           0.047005        2.693197
123.705           0.046137        2.643481
123.720           0.045253        2.592781
123.735           0.044351        2.541133
123.750           0.043434        2.488572
123.765           0.042501        2.435133
123.780           0.041554        2.380853
123.795           0.040592        2.325767
123.810           0.039617        2.269914
123.825           0.038630        2.213330
123.840           0.037630        2.156055
123.855           0.036619        2.098127
123.870           0.035597        2.039585
123.885           0.034566        1.980468
123.900           0.033525        1.920817
123.915           0.032475        1.860670
123.930           0.031417        1.800070
123.945           0.030352        1.739055
123.960           0.029281        1.677667
123.975           0.028204        1.615947
123.990           0.027121        1.553935
124.005           0.026035        1.491673
124.020           0.024944        1.429201
124.035           0.023851        1.366561
124.050           0.022755        1.303793
124.065           0.021658        1.240938
124.080           0.020561        1.178036
124.095           0.019463        1.115129
124.110           0.018365        1.052256
124.125           0.017269        0.989457
124.140           0.016175        0.926771
124.155           0.015084        0.864239
124.170           0.013996        0.801898
124.185           0.012912        0.739788
124.200           0.011832        0.677945
124.215           0.010758        0.616408
124.230           0.009690        0.555213
124.245           0.008629        0.494396
124.260           0.007575        0.433994
124.275           0.006528        0.374041
124.290           0.005490        0.314572
124.305           0.004461        0.255619
124.320           0.003442        0.197217
124.335           0.002433        0.139396
124.350           0.001434        0.082189
124.365           0.000447        0.025625
124.380          -0.000528       -0.030265
124.395          -0.001491       -0.085454
124.410          -0.002442       -0.139912
124.425          -0.003379       -0.193614
124.440          -0.004303       -0.246533
124.455          -0.005212       -0.298644
124.470          -0.006107       -0.349923
124.485          -0.006987       -0.400347
124.500          -0.007852       -0.449893
124.515          -0.008701       -0.498542
124.530          -0.009534       -0.546271
124.545          -0.010351       -0.593062
124.560          -0.011151       -0.638897
124.575          -0.011934       -0.683758
124.590          -0.012700       -0.727630
124.605          -0.013448       -0.770496
124.620          -0.014178       -0.812343
124.635          -0.014890       -0.853157
124.650          -0.015584       -0.892925
124.665          -0.016260       -0.931637
124.680          -0.016917       -0.969280
124.695          -0.017555       -1.005847
124.710          -0.018175       -1.041328
124.725          -0.018775       -1.075715
124.740          -0.019356       -1.109000
124.755          -0.019917       -1.141179
124.770          -0.020460       -1.172245
124.785          -0.020982       -1.202194
124.800          -0.021485       -1.231022
124.815          -0.021969       -1.258726
124.830          -0.022433       -1.285303
124.845          -0.022877       -1.310752
124.860          -0.023301       -1.335073
124.875          -0.023706       -1.358264
124.890          -0.024091       -1.380326
124.905          -0.024457       -1.401260
124.920          -0.024802       -1.421068
124.935          -0.025128       -1.439752
124.950          -0.025435       -1.457314
124.965          -0.025722       -1.473758
124.980          -0.025989       -1.489088
124.995          -0.026238       -1.503307
125.010          -0.026467       -1.516421
125.025          -0.026676       -1.528434
125.040          -0.026867       -1.539353
125.055          -0.027038       -1.549182
125.070          -0.027191       -1.557930
125.085          -0.027325       -1.565601
125.100          -0.027440       -1.572204
125.115          -0.027537       -1.577747
125.130          -0.027615       -1.582236
125.145          -0.027675       -1.585680
125.160          -0.027717       -1.588088
125.175          -0.027741       -1.589469
125.190          -0.027748       -1.589832
125.205          -0.027737       -1.589187
125.220          -0.027708       -1.587542
125.235          -0.027662       -1.584910
125.250          -0.027599       -1.581299
125.265          -0.027519       -1.576721
125.280          -0.027422       -1.571187
125.295          -0.027309       -1.564708
125.310          -0.027180       -1.557296
125.325          -0.027034       -1.548962
125.340          -0.026873       -1.539720
125.355          -0.026696       -1.529582
125.370          -0.026504       -1.518560
125.385          -0.026296       -1.506668
125.400          -0.026074       -1.493919
125.415          -0.025837       -1.480328
125.430          -0.025585       -1.465907
125.445          -0.025319       -1.450673
125.460          -0.025039       -1.434638
125.475          -0.024746       -1.417819
125.490          -0.024439       -1.400231
125.505          -0.024119       -1.381890
125.520          -0.023786       -1.362810
125.535          -0.023440       -1.343009
125.550          -0.023082       -1.322504
125.565          -0.022712       -1.301310
125.580          -0.022331       -1.279445
125.595          -0.021938       -1.256927
125.610          -0.021533       -1.233773
125.625          -0.021118       -1.210000
125.640          -0.020693       -1.185628
125.655          -0.020258       -1.160674
125.670          -0.019812       -1.135156
125.685          -0.019357       -1.109095
125.700          -0.018893       -1.082508
125.715          -0.018420       -1.055415
125.730          -0.017939       -1.027835
125.745          -0.017450       -0.999787
125.760          -0.016952       -0.971291
125.775          -0.016447       -0.942367
125.790          -0.015935       -0.913034
125.805          -0.015417       -0.883312
125.820          -0.014892       -0.853220
125.835          -0.014360       -0.822779
125.850          -0.013823       -0.792008
125.865          -0.013281       -0.760927
125.880          -0.012733       -0.729555
125.895          -0.012181       -0.697912
125.910          -0.011624       -0.666017
125.925          -0.011063       -0.633890
125.940          -0.010499       -0.601550
125.955          -0.009931       -0.569015
125.970          -0.009360       -0.536305
125.985          -0.008787       -0.503437
