Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
228.57              0.0178          1.0214
228.60              0.0189          1.0819
228.63              0.0199          1.1423
228.66              0.0210          1.2026
228.69              0.0220          1.2628
228.72              0.0231          1.3229
228.75              0.0241          1.3828
228.78              0.0252          1.4427
228.81              0.0262          1.5023
228.84              0.0273          1.5619
228.87              0.0283          1.6212
228.90              0.0293          1.6805
228.93              0.0304          1.7395
228.96              0.0314          1.7984
228.99              0.0324          1.8572
229.02              0.0334          1.9157
229.05              0.0345          1.9741
229.08              0.0355          2.0323
229.11              0.0365          2.0902
229.14              0.0375          2.1480
229.17              0.0385          2.2056
229.20              0.0395          2.2630
229.23              0.0405          2.3202
229.26              0.0415          2.3771
229.29              0.0425          2.4338
229.32              0.0435          2.4903
229.35              0.0444          2.5466
229.38              0.0454          2.6026
229.41              0.0464          2.6583
229.44              0.0474          2.7138
229.47              0.0483          2.7691
229.50              0.0493          2.8241
229.53              0.0502          2.8788
229.56              0.0512          2.9333
229.59              0.0521          2.9874
229.62              0.0531          3.0413
229.65              0.0540          3.0950
229.68              0.0549          3.1483
229.71              0.0559          3.2013
229.74              0.0568          3.2540
229.77              0.0577          3.3064
229.80              0.0586          3.3585
229.83              0.0595          3.4103
229.86              0.0604          3.4618
229.89              0.0613          3.5129
229.92              0.0622          3.5637
229.95              0.0631          3.6142
229.98              0.0640          3.6643
230.01              0.0648          3.7141
230.04              0.0657          3.7635
230.07              0.0665          3.8126
230.10              0.0674          3.8613
230.13              0.0682          3.9096
230.16              0.0691          3.9576
230.19              0.0699          4.0052
230.22              0.0707          4.0525
230.25              0.0715          4.0993
230.28              0.0724          4.1458
230.31              0.0732          4.1919
230.34              0.0740          4.2375
230.37              0.0747          4.2828
230.40              0.0755          4.3277
230.43              0.0763          4.3722
230.46              0.0771          4.4162
230.49              0.0778          4.4599
230.52              0.0786          4.5031
230.55              0.0793          4.5459
230.58              0.0801          4.5882
230.61              0.0808          4.6302
230.64              0.0815          4.6717
230.67              0.0823          4.7127
230.70              0.0830          4.7533
230.73              0.0837          4.7935
230.76              0.0844          4.8332
230.79              0.0850          4.8725
230.82              0.0857          4.9113
230.85              0.0864          4.9496
230.88              0.0870          4.9875
230.91              0.0877          5.0248
230.94              0.0883          5.0618
230.97              0.0890          5.0982
231.00              0.0896          5.1342
231.03              0.0902          5.1696
231.06              0.0908          5.2046
231.09              0.0914          5.2391
231.12              0.0920          5.2731
231.15              0.0926          5.3066
231.18              0.0932          5.3396
231.21              0.0938          5.3721
231.24              0.0943          5.4041
231.27              0.0949          5.4356
231.30              0.0954          5.4666
231.33              0.0959          5.4970
231.36              0.0965          5.5270
231.39              0.0970          5.5564
231.42              0.0975          5.5853
231.45              0.0980          5.6136
231.48              0.0985          5.6415
231.51              0.0989          5.6688
231.54              0.0994          5.6955
231.57              0.0999          5.7218
231.60              0.1003          5.7474
231.63              0.1008          5.7726
231.66              0.1012          5.7972
231.69              0.1016          5.8212
231.72              0.1020          5.8447
231.75              0.1024          5.8677
231.78              0.1028          5.8901
231.81              0.1032          5.9119
231.84              0.1036          5.9332
231.87              0.1039          5.9539
231.90              0.1043          5.9740
231.93              0.1046          5.9936
231.96              0.1049          6.0127
231.99              0.1053          6.0311
232.02              0.1056          6.0490
232.05              0.1059          6.0663
232.08              0.1062          6.0831
232.11              0.1065          6.0992
232.14              0.1067          6.1148
232.17              0.1070          6.1298
232.20              0.1072          6.1443
232.23              0.1075          6.1581
232.26              0.1077          6.1714
232.29              0.1079          6.1841
232.32              0.1081          6.1962
232.35              0.1083          6.2077
232.38              0.1085          6.2186
232.41              0.1087          6.2290
232.44              0.1089          6.2387
232.47              0.1090          6.2479
232.50              0.1092          6.2565
232.53              0.1093          6.2645
232.56              0.1095          6.2719
232.59              0.1096          6.2787
232.62              0.1097          6.2849
232.65              0.1098          6.2905
232.68              0.1099          6.2955
232.71              0.1100          6.2999
232.74              0.1100          6.3038
232.77              0.1101          6.3070
232.80              0.1101          6.3097
232.83              0.1102          6.3117
232.86              0.1102          6.3132
232.89              0.1102          6.3140
232.92              0.1102          6.3143
232.95              0.1102          6.3140
232.98              0.1102          6.3130
233.01              0.1102          6.3115
233.04              0.1101          6.3094
233.07              0.1101          6.3067
233.10              0.1100          6.3034
233.13              0.1099          6.2995
233.16              0.1099          6.2950
233.19              0.1098          6.2899
233.22              0.1097          6.2842
233.25              0.1096          6.2780
233.28              0.1095          6.2711
233.31              0.1093          6.2637
233.34              0.1092          6.2556
233.37              0.1090          6.2470
233.40              0.1089          6.2378
233.43              0.1087          6.2280
233.46              0.1085          6.2176
233.49              0.1083          6.2066
233.52              0.1081          6.1951
233.55              0.1079          6.1830
233.58              0.1077          6.1702
233.61              0.1075          6.1569
233.64              0.1072          6.1431
233.67              0.1070          6.1286
233.70              0.1067          6.1136
233.73              0.1064          6.0980
233.76              0.1061          6.0818
233.79              0.1059          6.0651
233.82              0.1056          6.0478
233.85              0.1052          6.0299
233.88              0.1049          6.0114
233.91              0.1046          5.9924
233.94              0.1042          5.9729
233.97              0.1039          5.9527
234.00              0.1035          5.9321
234.03              0.1032          5.9108
234.06              0.1028          5.8890
234.09              0.1024          5.8667
234.12              0.1020          5.8438
234.15              0.1016          5.8204
234.18              0.1012          5.7964
234.21              0.1007          5.7719
234.24              0.1003          5.7468
234.27              0.0999          5.7212
234.30              0.0994          5.6951
234.33              0.0989          5.6684
234.36              0.0985          5.6412
234.39              0.0980          5.6135
234.42              0.0975          5.5852
234.45              0.0970          5.5565
234.48              0.0965          5.5272
234.51              0.0959          5.4974
234.54              0.0954          5.4671
234.57              0.0949          5.4363
234.60              0.0943          5.4049
234.63              0.0938          5.3731
234.66              0.0932          5.3408
234.69              0.0926          5.3080
234.72              0.0921          5.2747
234.75              0.0915          5.2408
234.78              0.0909          5.2066
234.81              0.0903          5.1718
234.84              0.0896          5.1365
234.87              0.0890          5.1008
234.90              0.0884          5.0646
234.93              0.0878          5.0279
234.96              0.0871          4.9908
234.99              0.0864          4.9532
235.02              0.0858          4.9151
235.05              0.0851          4.8766
235.08              0.0844          4.8376
235.11              0.0837          4.7982
235.14              0.0830          4.7583
235.17              0.0823          4.7180
235.20              0.0816          4.6773
235.23              0.0809          4.6361
235.26              0.0802          4.5945
235.29              0.0795          4.5525
235.32              0.0787          4.5101
235.35              0.0780          4.4672
235.38              0.0772          4.4240
235.41              0.0765          4.3803
235.44              0.0757          4.3362
235.47              0.0749          4.2917
235.50              0.0741          4.2468
235.53              0.0733          4.2016
235.56              0.0725          4.1559
235.59              0.0717          4.1099
235.62              0.0709          4.0635
235.65              0.0701          4.0167
235.68              0.0693          3.9695
235.71              0.0685          3.9220
235.74              0.0676          3.8741
235.77              0.0668          3.8259
235.80              0.0659          3.7773
235.83              0.0651          3.7284
235.86              0.0642          3.6791
235.89              0.0633          3.6295
235.92              0.0625          3.5796
235.95              0.0616          3.5293
235.98              0.0607          3.4787
236.01              0.0598          3.4278
236.04              0.0589          3.3766
236.07              0.0580          3.3251
236.10              0.0571          3.2732
236.13              0.0562          3.2211
236.16              0.0553          3.1687
236.19              0.0544          3.1160
236.22              0.0535          3.0630
236.25              0.0525          3.0097
236.28              0.0516          2.9561
236.31              0.0507          2.9023
236.34              0.0497          2.8482
236.37              0.0488          2.7939
236.40              0.0478          2.7393
236.43              0.0469          2.6845
236.46              0.0459          2.6294
236.49              0.0449          2.5740
236.52              0.0440          2.5185
236.55              0.0430          2.4627
236.58              0.0420          2.4067
236.61              0.0410          2.3505
236.64              0.0400          2.2940
236.67              0.0390          2.2374
236.70              0.0381          2.1805
236.73              0.0371          2.1235
236.76              0.0361          2.0663
236.79              0.0351          2.0088
236.82              0.0341          1.9512
236.85              0.0330          1.8935
236.88              0.0320          1.8355
236.91              0.0310          1.7774
236.94              0.0300          1.7191
236.97              0.0290          1.6607
237.00              0.0280          1.6022
237.03              0.0269          1.5434
237.06              0.0259          1.4846
237.09              0.0249          1.4256
237.12              0.0238          1.3665
237.15              0.0228          1.3073
237.18              0.0218          1.2479
237.21              0.0207          1.1885
237.24              0.0197          1.1289
237.27              0.0187          1.0693
237.30              0.0176          1.0095
237.33              0.0166          0.9497
237.36              0.0155          0.8898
237.39              0.0145          0.8298
237.42              0.0134          0.7697
237.45              0.0124          0.7096
237.48              0.0113          0.6494
237.51              0.0103          0.5891
237.54              0.0092          0.5288
237.57              0.0082          0.4685
237.60              0.0071          0.4081
237.63              0.0061          0.3477
237.66              0.0050          0.2872
237.69              0.0040          0.2268
237.72              0.0029          0.1663
237.75              0.0018          0.1058
237.78              0.0008          0.0453
237.81             -0.0003         -0.0152
237.84             -0.0013         -0.0756
237.87             -0.0024         -0.1361
237.90             -0.0034         -0.1966
237.93             -0.0045         -0.2570
237.96             -0.0055         -0.3174
237.99             -0.0066         -0.3778
238.02             -0.0076         -0.4381
238.05             -0.0087         -0.4984
238.08             -0.0097         -0.5586
238.11             -0.0108         -0.6188
238.14             -0.0118         -0.6789
238.17             -0.0129         -0.7389
238.20             -0.0139         -0.7989
238.23             -0.0150         -0.8588
238.26             -0.0160         -0.9186
238.29             -0.0171         -0.9783
238.32             -0.0181         -1.0379
238.35             -0.0192         -1.0974
238.38             -0.0202         -1.1569
238.41             -0.0212         -1.2161
238.44             -0.0223         -1.2753
238.47             -0.0233         -1.3344
238.50             -0.0243         -1.3933
238.53             -0.0253         -1.4521
238.56             -0.0264         -1.5108
238.59             -0.0274         -1.5693
238.62             -0.0284         -1.6277
238.65             -0.0294         -1.6859
238.68             -0.0304         -1.7439
238.71             -0.0314         -1.8018
238.74             -0.0325         -1.8595
238.77             -0.0335         -1.9170
238.80             -0.0345         -1.9744
238.83             -0.0355         -2.0315
238.86             -0.0365         -2.0885
238.89             -0.0374         -2.1453
238.92             -0.0384         -2.2018
238.95             -0.0394         -2.2582
238.98             -0.0404         -2.3143
239.01             -0.0414         -2.3703
239.04             -0.0423         -2.4260
239.07             -0.0433         -2.4814
239.10             -0.0443         -2.5367
239.13             -0.0452         -2.5917
239.16             -0.0462         -2.6464
239.19             -0.0471         -2.7009
239.22             -0.0481         -2.7551
239.25             -0.0490         -2.8091
239.28             -0.0500         -2.8629
239.31             -0.0509         -2.9163
239.34             -0.0518         -2.9695
239.37             -0.0528         -3.0224
239.40             -0.0537         -3.0750
239.43             -0.0546         -3.1273
239.46             -0.0555         -3.1793
239.49             -0.0564         -3.2310
239.52             -0.0573         -3.2824
239.55             -0.0582         -3.3336
239.58             -0.0591         -3.3843
239.61             -0.0599         -3.4348
239.64             -0.0608         -3.4850
239.67             -0.0617         -3.5348
239.70             -0.0626         -3.5843
239.73             -0.0634         -3.6334
239.76             -0.0643         -3.6822
239.79             -0.0651         -3.7307
239.82             -0.0660         -3.7788
239.85             -0.0668         -3.8266
239.88             -0.0676         -3.8740
239.91             -0.0684         -3.9210
239.94             -0.0692         -3.9676
239.97             -0.0701         -4.0139
240.00             -0.0709         -4.0598
240.03             -0.0717         -4.1054
240.06             -0.0724         -4.1505
240.09             -0.0732         -4.1952
240.12             -0.0740         -4.2396
240.15             -0.0748         -4.2835
240.18             -0.0755         -4.3271
240.21             -0.0763         -4.3702
240.24             -0.0770         -4.4129
240.27             -0.0778         -4.4552
240.30             -0.0785         -4.4971
240.33             -0.0792         -4.5386
240.36             -0.0799         -4.5796
240.39             -0.0806         -4.6202
240.42             -0.0813         -4.6604
240.45             -0.0820         -4.7001
240.48             -0.0827         -4.7394
240.51             -0.0834         -4.7783
240.54             -0.0841         -4.8167
240.57             -0.0847         -4.8546
240.60             -0.0854         -4.8921
240.63             -0.0860         -4.9291
240.66             -0.0867         -4.9656
240.69             -0.0873         -5.0017
240.72             -0.0879         -5.0373
240.75             -0.0885         -5.0725
240.78             -0.0891         -5.1071
240.81             -0.0897         -5.1413
240.84             -0.0903         -5.1750
240.87             -0.0909         -5.2082
240.90             -0.0915         -5.2409
240.93             -0.0920         -5.2731
240.96             -0.0926         -5.3048
240.99             -0.0931         -5.3361
241.02             -0.0937         -5.3668
241.05             -0.0942         -5.3970
241.08             -0.0947         -5.4267
241.11             -0.0952         -5.4559
241.14             -0.0957         -5.4845
241.17             -0.0962         -5.5127
241.20             -0.0967         -5.5403
241.23             -0.0972         -5.5674
241.26             -0.0976         -5.5940
241.29             -0.0981         -5.6201
241.32             -0.0985         -5.6456
241.35             -0.0990         -5.6706
241.38             -0.0994         -5.6950
241.41             -0.0998         -5.7190
241.44             -0.1002         -5.7423
241.47             -0.1006         -5.7652
241.50             -0.1010         -5.7875
241.53             -0.1014         -5.8092
241.56             -0.1018         -5.8304
241.59             -0.1021         -5.8510
241.62             -0.1025         -5.8711
241.65             -0.1028         -5.8907
241.68             -0.1031         -5.9097
241.71             -0.1035         -5.9281
241.74             -0.1038         -5.9459
241.77             -0.1041         -5.9633
241.80             -0.1044         -5.9800
241.83             -0.1047         -5.9962
241.86             -0.1049         -6.0118
241.89             -0.1052         -6.0268
241.92             -0.1054         -6.0413
241.95             -0.1057         -6.0552
241.98             -0.1059         -6.0685
242.01             -0.1061         -6.0813
242.04             -0.1064         -6.0935
242.07             -0.1066         -6.1051
242.10             -0.1067         -6.1161
242.13             -0.1069         -6.1266
242.16             -0.1071         -6.1364
242.19             -0.1073         -6.1457
242.22             -0.1074         -6.1544
242.25             -0.1076         -6.1626
242.28             -0.1077         -6.1701
242.31             -0.1078         -6.1771
242.34             -0.1079         -6.1835
242.37             -0.1080         -6.1893
242.40             -0.1081         -6.1945
242.43             -0.1082         -6.1992
242.46             -0.1083         -6.2032
242.49             -0.1083         -6.2067
242.52             -0.1084         -6.2096
242.55             -0.1084         -6.2119
242.58             -0.1084         -6.2136
242.61             -0.1085         -6.2147
242.64             -0.1085         -6.2152
242.67             -0.1085         -6.2152
242.70             -0.1085         -6.2146
242.73             -0.1084         -6.2133
242.76             -0.1084         -6.2115
242.79             -0.1084         -6.2092
242.82             -0.1083         -6.2062
242.85             -0.1083         -6.2026
242.88             -0.1082         -6.1985
242.91             -0.1081         -6.1938
242.94             -0.1080         -6.1885
242.97             -0.1079         -6.1826
243.00             -0.1078         -6.1761
243.03             -0.1077         -6.1690
243.06             -0.1075         -6.1614
243.09             -0.1074         -6.1532
243.12             -0.1072         -6.1444
243.15             -0.1071         -6.1350
243.18             -0.1069         -6.1251
243.21             -0.1067         -6.1146
243.24             -0.1065         -6.1035
243.27             -0.1063         -6.0918
243.30             -0.1061         -6.0796
243.33             -0.1059         -6.0668
243.36             -0.1057         -6.0534
243.39             -0.1054         -6.0394
243.42             -0.1052         -6.0249
243.45             -0.1049         -6.0098
243.48             -0.1046         -5.9942
243.51             -0.1043         -5.9780
243.54             -0.1040         -5.9612
243.57             -0.1037         -5.9439
243.60             -0.1034         -5.9260
243.63             -0.1031         -5.9076
243.66             -0.1028         -5.8886
243.69             -0.1024         -5.8691
243.72             -0.1021         -5.8490
243.75             -0.1017         -5.8283
243.78             -0.1014         -5.8071
243.81             -0.1010         -5.7854
243.84             -0.1006         -5.7631
243.87             -0.1002         -5.7403
243.90             -0.0998         -5.7170
243.93             -0.0994         -5.6931
243.96             -0.0989         -5.6687
243.99             -0.0985         -5.6438
244.02             -0.0981         -5.6183
244.05             -0.0976         -5.5923
244.08             -0.0971         -5.5658
244.11             -0.0967         -5.5388
244.14             -0.0962         -5.5112
244.17             -0.0957         -5.4832
244.20             -0.0952         -5.4546
244.23             -0.0947         -5.4255
244.26             -0.0942         -5.3959
244.29             -0.0937         -5.3659
244.32             -0.0931         -5.3353
244.35             -0.0926         -5.3042
244.38             -0.0920         -5.2726
244.41             -0.0915         -5.2406
244.44             -0.0909         -5.2080
244.47             -0.0903         -5.1750
244.50             -0.0897         -5.1414
244.53             -0.0891         -5.1075
244.56             -0.0885         -5.0730
244.59             -0.0879         -5.0380
244.62             -0.0873         -5.0026
244.65             -0.0867         -4.9668
244.68             -0.0861         -4.9304
244.71             -0.0854         -4.8936
244.74             -0.0848         -4.8564
244.77             -0.0841         -4.8187
244.80             -0.0834         -4.7806
244.83             -0.0828         -4.7420
244.86             -0.0821         -4.7030
244.89             -0.0814         -4.6635
244.92             -0.0807         -4.6237
244.95             -0.0800         -4.5833
244.98             -0.0793         -4.5426
245.01             -0.0786         -4.5015
245.04             -0.0778         -4.4599
245.07             -0.0771         -4.4179
245.10             -0.0764         -4.3755
245.13             -0.0756         -4.3327
245.16             -0.0749         -4.2895
245.19             -0.0741         -4.2460
245.22             -0.0733         -4.2020
245.25             -0.0726         -4.1576
245.28             -0.0718         -4.1129
245.31             -0.0710         -4.0678
245.34             -0.0702         -4.0223
245.37             -0.0694         -3.9764
245.40             -0.0686         -3.9302
245.43             -0.0678         -3.8836
245.46             -0.0670         -3.8366
245.49             -0.0661         -3.7893
245.52             -0.0653         -3.7417
245.55             -0.0645         -3.6937
245.58             -0.0636         -3.6453
245.61             -0.0628         -3.5967
245.64             -0.0619         -3.5477
245.67             -0.0611         -3.4984
245.70             -0.0602         -3.4487
245.73             -0.0593         -3.3988
245.76             -0.0584         -3.3485
245.79             -0.0576         -3.2979
245.82             -0.0567         -3.2471
245.85             -0.0558         -3.1959
245.88             -0.0549         -3.1445
245.91             -0.0540         -3.0927
245.94             -0.0531         -3.0407
245.97             -0.0522         -2.9884
246.00             -0.0512         -2.9358
246.03             -0.0503         -2.8830
246.06             -0.0494         -2.8299
246.09             -0.0485         -2.7765
246.12             -0.0475         -2.7229
246.15             -0.0466         -2.6690
246.18             -0.0456         -2.6149
246.21             -0.0447         -2.5606
246.24             -0.0437         -2.5060
246.27             -0.0428         -2.4512
246.30             -0.0418         -2.3962
246.33             -0.0409         -2.3410
246.36             -0.0399         -2.2855
246.39             -0.0389         -2.2299
246.42             -0.0379         -2.1740
246.45             -0.0370         -2.1180
246.48             -0.0360         -2.0617
246.51             -0.0350         -2.0053
246.54             -0.0340         -1.9487
246.57             -0.0330         -1.8919
246.60             -0.0320         -1.8349
246.63             -0.0310         -1.7778
246.66             -0.0300         -1.7206
246.69             -0.0290         -1.6631
246.72             -0.0280         -1.6055
246.75             -0.0270         -1.5478
246.78             -0.0260         -1.4900
246.81             -0.0250         -1.4320
246.84             -0.0240         -1.3739
246.87             -0.0230         -1.3156
246.90             -0.0219         -1.2573
246.93             -0.0209         -1.1988
246.96             -0.0199         -1.1402
246.99             -0.0189         -1.0816
247.02             -0.0179         -1.0228
247.05             -0.0168         -0.9639
247.08             -0.0158         -0.9050
247.11             -0.0148         -0.8460
247.14             -0.0137         -0.7869
247.17             -0.0127         -0.7277
247.20             -0.0117         -0.6685
247.23             -0.0106         -0.6092
247.26             -0.0096         -0.5499
247.29             -0.0086         -0.4905
247.32             -0.0075         -0.4311
247.35             -0.0065         -0.3717
247.38             -0.0054         -0.3122
247.41             -0.0044         -0.2527
247.44             -0.0034         -0.1932
247.47             -0.0023         -0.1336
247.50             -0.0013         -0.0741
247.53             -0.0003         -0.0146
247.56              0.0008          0.0450
247.59              0.0018          0.1045
247.62              0.0029          0.1640
247.65              0.0039          0.2235
247.68              0.0049          0.2830
247.71              0.0060          0.3424
247.74              0.0070          0.4018
247.77              0.0080          0.4612
247.80              0.0091          0.5205
247.83              0.0101          0.5797
247.86              0.0112          0.6389
247.89              0.0122          0.6981
247.92              0.0132          0.7571
247.95              0.0142          0.8161
247.98              0.0153          0.8750
248.01              0.0163          0.9338
248.04              0.0173          0.9926
248.07              0.0183          1.0512
248.10              0.0194          1.1097
248.13              0.0204          1.1681
248.16              0.0214          1.2265
248.19              0.0224          1.2846
248.22              0.0234          1.3427
248.25              0.0244          1.4007
248.28              0.0255          1.4585
248.31              0.0265          1.5161
248.34              0.0275          1.5736
248.37              0.0285          1.6310
248.40              0.0295          1.6882
248.43              0.0305          1.7453
248.46              0.0315          1.8022
248.49              0.0324          1.8589
248.52              0.0334          1.9154
248.55              0.0344          1.9718
248.58              0.0354          2.0279
248.61              0.0364          2.0839
248.64              0.0373          2.1397
248.67              0.0383          2.1952
248.70              0.0393          2.2506
248.73              0.0402          2.3058
248.76              0.0412          2.3607
248.79              0.0422          2.4154
248.82              0.0431          2.4699
248.85              0.0441          2.5241
248.88              0.0450          2.5781
248.91              0.0459          2.6319
248.94              0.0469          2.6854
248.97              0.0478          2.7387
249.00              0.0487          2.7917
249.03              0.0496          2.8444
249.06              0.0506          2.8969
249.09              0.0515          2.9491
249.12              0.0524          3.0010
249.15              0.0533          3.0526
249.18              0.0542          3.1040
249.21              0.0551          3.1550
249.24              0.0560          3.2058
249.27              0.0568          3.2563
249.30              0.0577          3.3064
249.33              0.0586          3.3562
249.36              0.0594          3.4058
249.39              0.0603          3.4550
249.42              0.0612          3.5038
249.45              0.0620          3.5524
249.48              0.0628          3.6006
249.51              0.0637          3.6484
249.54              0.0645          3.6960
249.57              0.0653          3.7431
249.60              0.0661          3.7900
249.63              0.0670          3.8364
249.66              0.0678          3.8825
249.69              0.0686          3.9283
249.72              0.0694          3.9736
249.75              0.0701          4.0186
249.78              0.0709          4.0632
249.81              0.0717          4.1075
249.84              0.0725          4.1513
249.87              0.0732          4.1948
249.90              0.0740          4.2378
249.93              0.0747          4.2805
249.96              0.0754          4.3227
249.99              0.0762          4.3646
250.02              0.0769          4.4060
250.05              0.0776          4.4470
250.08              0.0783          4.4876
250.11              0.0790          4.5278
250.14              0.0797          4.5676
250.17              0.0804          4.6069
250.20              0.0811          4.6458
250.23              0.0818          4.6842
250.26              0.0824          4.7222
250.29              0.0831          4.7598
250.32              0.0837          4.7969
250.35              0.0844          4.8336
250.38              0.0850          4.8698
250.41              0.0856          4.9055
250.44              0.0862          4.9408
250.47              0.0868          4.9756
250.50              0.0874          5.0100
250.53              0.0880          5.0438
250.56              0.0886          5.0772
250.59              0.0892          5.1102
250.62              0.0898          5.1426
250.65              0.0903          5.1745
250.68              0.0909          5.2060
250.71              0.0914          5.2370
250.74              0.0919          5.2675
250.77              0.0925          5.2974
250.80              0.0930          5.3269
250.83              0.0935          5.3559
250.86              0.0940          5.3844
250.89              0.0945          5.4123
250.92              0.0949          5.4398
250.95              0.0954          5.4667
250.98              0.0959          5.4932
251.01              0.0963          5.5191
251.04              0.0968          5.5445
251.07              0.0972          5.5693
251.10              0.0976          5.5937
251.13              0.0980          5.6175
251.16              0.0984          5.6407
251.19              0.0988          5.6635
251.22              0.0992          5.6857
251.25              0.0996          5.7074
251.28              0.1000          5.7285
251.31              0.1003          5.7491
251.34              0.1007          5.7692
251.37              0.1010          5.7887
251.40              0.1014          5.8076
251.43              0.1017          5.8260
251.46              0.1020          5.8439
251.49              0.1023          5.8612
251.52              0.1026          5.8780
251.55              0.1029          5.8942
251.58              0.1031          5.9098
251.61              0.1034          5.9249
251.64              0.1037          5.9394
251.67              0.1039          5.9534
251.70              0.1041          5.9668
251.73              0.1044          5.9797
251.76              0.1046          5.9919
251.79              0.1048          6.0037
251.82              0.1050          6.0148
251.85              0.1052          6.0254
251.88              0.1053          6.0354
251.91              0.1055          6.0448
251.94              0.1057          6.0537
251.97              0.1058          6.0620
252.00              0.1059          6.0697
252.03              0.1061          6.0769
252.06              0.1062          6.0835
252.09              0.1063          6.0895
252.12              0.1064          6.0949
252.15              0.1065          6.0998
252.18              0.1065          6.1041
252.21              0.1066          6.1078
252.24              0.1067          6.1109
252.27              0.1067          6.1135
252.30              0.1067          6.1155
252.33              0.1068          6.1169
252.36              0.1068          6.1177
252.39              0.1068          6.1180
252.42              0.1068          6.1176
252.45              0.1068          6.1167
252.48              0.1067          6.1153
252.51              0.1067          6.1132
252.54              0.1066          6.1106
252.57              0.1066          6.1074
252.60              0.1065          6.1036
252.63              0.1065          6.0993
252.66              0.1064          6.0943
252.69              0.1063          6.0888
252.72              0.1062          6.0828
252.75              0.1060          6.0761
252.78              0.1059          6.0689
252.81              0.1058          6.0611
252.84              0.1056          6.0528
252.87              0.1055          6.0438
252.90              0.1053          6.0344
252.93              0.1051          6.0243
252.96              0.1050          6.0137
252.99              0.1048          6.0025
253.02              0.1046          5.9907
253.05              0.1043          5.9784
253.08              0.1041          5.9655
253.11              0.1039          5.9521
253.14              0.1036          5.9381
253.17              0.1034          5.9236
253.20              0.1031          5.9085
253.23              0.1028          5.8928
253.26              0.1026          5.8766
253.29              0.1023          5.8598
253.32              0.1020          5.8425
253.35              0.1017          5.8247
253.38              0.1013          5.8063
253.41              0.1010          5.7873
253.44              0.1007          5.7678
253.47              0.1003          5.7478
253.50              0.1000          5.7272
253.53              0.0996          5.7061
253.56              0.0992          5.6845
253.59              0.0988          5.6623
253.62              0.0984          5.6396
253.65              0.0980          5.6164
253.68              0.0976          5.5927
253.71              0.0972          5.5684
253.74              0.0968          5.5436
253.77              0.0963          5.5183
253.80              0.0959          5.4925
253.83              0.0954          5.4661
253.86              0.0949          5.4393
253.89              0.0945          5.4119
253.92              0.0940          5.3841
253.95              0.0935          5.3557
253.98              0.0930          5.3269
254.01              0.0925          5.2975
254.04              0.0919          5.2677
254.07              0.0914          5.2374
254.10              0.0909          5.2065
254.13              0.0903          5.1752
254.16              0.0898          5.1434
254.19              0.0892          5.1112
254.22              0.0886          5.0784
254.25              0.0881          5.0452
254.28              0.0875          5.0116
254.31              0.0869          4.9774
254.34              0.0863          4.9428
254.37              0.0857          4.9078
254.40              0.0850          4.8722
254.43              0.0844          4.8363
254.46              0.0838          4.7999
254.49              0.0831          4.7630
254.52              0.0825          4.7257
254.55              0.0818          4.6880
254.58              0.0812          4.6498
254.61              0.0805          4.6112
254.64              0.0798          4.5721
254.67              0.0791          4.5327
254.70              0.0784          4.4928
254.73              0.0777          4.4525
254.76              0.0770          4.4118
254.79              0.0763          4.3707
254.82              0.0756          4.3292
254.85              0.0748          4.2873
254.88              0.0741          4.2450
254.91              0.0733          4.2023
254.94              0.0726          4.1593
254.97              0.0718          4.1158
255.00              0.0711          4.0720
255.03              0.0703          4.0277
255.06              0.0695          3.9832
255.09              0.0687          3.9382
255.12              0.0679          3.8929
255.15              0.0671          3.8472
255.18              0.0663          3.8012
255.21              0.0655          3.7548
255.24              0.0647          3.7081
255.27              0.0639          3.6611
255.30              0.0631          3.6137
255.33              0.0622          3.5659
255.36              0.0614          3.5179
255.39              0.0606          3.4695
255.42              0.0597          3.4208
255.45              0.0588          3.3718
255.48              0.0580          3.3225
255.51              0.0571          3.2729
255.54              0.0563          3.2230
255.57              0.0554          3.1728
255.60              0.0545          3.1223
255.63              0.0536          3.0715
255.66              0.0527          3.0205
255.69              0.0518          2.9691
255.72              0.0509          2.9175
255.75              0.0500          2.8656
255.78              0.0491          2.8135
255.81              0.0482          2.7611
255.84              0.0473          2.7085
255.87              0.0463          2.6556
255.90              0.0454          2.6025
255.93              0.0445          2.5491
255.96              0.0436          2.4955
255.99              0.0426          2.4417
256.02              0.0417          2.3877
256.05              0.0407          2.3334
256.08              0.0398          2.2789
256.11              0.0388          2.2243
256.14              0.0379          2.1694
256.17              0.0369          2.1143
256.20              0.0359          2.0591
256.23              0.0350          2.0036
256.26              0.0340          1.9480
256.29              0.0330          1.8922
256.32              0.0320          1.8362
256.35              0.0311          1.7801
256.38              0.0301          1.7238
256.41              0.0291          1.6674
256.44              0.0281          1.6108
256.47              0.0271          1.5540
256.50              0.0261          1.4972
256.53              0.0251          1.4401
256.56              0.0241          1.3830
256.59              0.0231          1.3257
256.62              0.0221          1.2684
256.65              0.0211          1.2109
256.68              0.0201          1.1533
256.71              0.0191          1.0956
256.74              0.0181          1.0378
256.77              0.0171          0.9799
256.80              0.0161          0.9219
256.83              0.0151          0.8639
256.86              0.0141          0.8057
256.89              0.0130          0.7475
256.92              0.0120          0.6893
256.95              0.0110          0.6310
256.98              0.0100          0.5726
257.01              0.0090          0.5142
257.04              0.0080          0.4557
257.07              0.0069          0.3972
